       time  n_win  win_start   win_end  n_s_mut  n_n_mut  tajimas_d_site  tajimas_d_branch  diversity
90    400.0     10   500000.0  549999.0        0  1160040        5.461134          5.466948   1.792728
91    400.0     11   550000.0  599999.0        1  1143163        4.105929          4.105809   2.036385
92    400.0     12   600000.0  649999.0        0  1152535        6.141555          6.139747   2.207583
93    400.0     13   650000.0  699999.0        1  1114988        4.618730          4.610397   2.106277
94    400.0     14   700000.0  749999.0        1  1125035        4.680883          4.682363   2.251957
95    400.0     15   750000.0  799999.0        1  1117911        6.083738          6.087277   1.979219
96    400.0     16   800000.0  849999.0        1  1117665        4.835553          4.833971   2.239807
97    400.0     17   850000.0  899999.0        1  1123348        3.386599          3.386679   2.386452
98    400.0     18   900000.0  949999.0        1  1096319        2.291725          2.297603   1.960625
99    400.0     19   950000.0  999999.0        1  1147600        2.733968          2.739289   2.215460
100   500.0      0        0.0   49999.0        1  1152521        4.820512          4.822308   2.007232
101   500.0      1    50000.0   99999.0        1  1144968        6.159679          6.158884   1.943890
102   500.0      2   100000.0  149999.0        2  1182172        6.166400          6.169137   1.923403
103   500.0      3   150000.0  199999.0        1  1105902        6.178457          6.180263   2.069688
104   500.0      4   200000.0  249999.0        0  1157755        6.194317          6.197083   2.156489
105   500.0      5   250000.0  299999.0        1  1102914        6.183529          6.184549   2.005150
106   500.0      6   300000.0  349999.0        3  1130665        6.181701          6.186044   1.993611
107   500.0      7   350000.0  399999.0        2  1153689        6.192520          6.191700   2.292441
108   500.0      8   400000.0  449999.0        0  1121371        6.164402          6.168646   1.953405
109   500.0      9   450000.0  499999.0        1  1119183        6.152159          6.148911   2.088241
110   500.0     10   500000.0  549999.0        0  1160040        5.301902          5.308411   1.759123
111   500.0     11   550000.0  599999.0        1  1143163        2.973020          2.974618   1.721940
112   500.0     12   600000.0  649999.0        0  1152535        6.162438          6.159285   2.211411
113   500.0     13   650000.0  699999.0        1  1114988        4.522477          4.514511   2.080539
114   500.0     14   700000.0  749999.0        1  1125035        3.796564          3.801467   2.001672
115   500.0     15   750000.0  799999.0        1  1117911        6.172418          6.171619   1.999705
116   500.0     16   800000.0  849999.0        1  1117665        4.404728          4.404087   2.123702
117   500.0     17   850000.0  899999.0        1  1123348        3.504021          3.502781   2.430483
118   500.0     18   900000.0  949999.0        1  1096319        1.822962          1.830067   1.960315
119   500.0     19   950000.0  999999.0        1  1147600        2.812975          2.820672   2.244411
120   600.0      0        0.0   49999.0        1  1152521        4.781102          4.780891   1.997109
121   600.0      1    50000.0   99999.0        1  1144968        4.430848          4.426921   1.970619
122   600.0      2   100000.0  149999.0        2  1182172        6.193508          6.196915   1.928880
123   600.0      3   150000.0  199999.0        1  1105902        6.203722          6.203583   2.073782
124   600.0      4   200000.0  249999.0        0  1157755        6.200247          6.205142   2.157646
125   600.0      5   250000.0  299999.0        1  1102914        6.192553          6.193789   2.006982
126   600.0      6   300000.0  349999.0        3  1130665        6.192791          6.193945   1.995185
127   600.0      7   350000.0  399999.0        2  1153689        6.210332          6.209305   2.296593
128   600.0      8   400000.0  449999.0        0  1121371        6.183754          6.187063   1.956911
129   600.0      9   450000.0  499999.0        1  1119183        6.195746          6.191258   2.097072
130   600.0     10   500000.0  549999.0        0  1160040        5.399023          5.407604   1.779707
131   600.0     11   550000.0  599999.0        1  1143163        3.103648          3.104716   1.758028
132   600.0     12   600000.0  649999.0        0  1152535        6.202024          6.199547   2.222116
133   600.0     13   650000.0  699999.0        1  1114988        4.664359          4.654733   2.119344
134   600.0     14   700000.0  749999.0        1  1125035        3.756386          3.762079   1.991384
135   600.0     15   750000.0  799999.0        1  1117911        6.183814          6.183091   2.002494
136   600.0     16   800000.0  849999.0        1  1117665        4.527388          4.527335   2.157673
137   600.0     17   850000.0  899999.0        1  1123348        3.432583          3.431231   2.404454
138   600.0     18   900000.0  949999.0        1  1096319        1.675691          1.679603   1.942478
139   600.0     19   950000.0  999999.0        1  1147600        1.969158          1.977250   2.044640
140   700.0      0        0.0   49999.0        1  1152521        4.909621          4.909434   2.030308
141   700.0      1    50000.0   99999.0        1  1144968        4.088245          4.087813   2.033993
142   700.0      2   100000.0  149999.0        2  1182172        6.131967          6.134559   1.915620
143   700.0      3   150000.0  199999.0        1  1105902        6.165509          6.165428   2.065110
144   700.0      4   200000.0  249999.0        0  1157755        6.181610          6.183541   2.151908
145   700.0      5   250000.0  299999.0        1  1102914        6.183302          6.184574   2.003744
146   700.0      6   300000.0  349999.0        3  1130665        6.178621          6.179160   1.990611
147   700.0      7   350000.0  399999.0        2  1153689        6.204348          6.200967   2.293320
148   700.0      8   400000.0  449999.0        0  1121371        6.167032          6.169276   1.952220
149   700.0      9   450000.0  499999.0        1  1119183        6.169237          6.164914   2.090119
150   700.0     10   500000.0  549999.0        0  1160040        5.375207          5.381127   1.772904
151   700.0     11   550000.0  599999.0        1  1143163        3.196781          3.197280   1.782630
152   700.0     12   600000.0  649999.0        0  1152535        6.090844          6.090271   2.194437
153   700.0     13   650000.0  699999.0        1  1114988        4.903810          4.895299   2.182176
154   700.0     14   700000.0  749999.0        1  1125035        4.012690          4.017026   2.062144
155   700.0     15   750000.0  799999.0        1  1117911        6.139374          6.138446   1.990492
156   700.0     16   800000.0  849999.0        1  1117665        4.811710          4.811352   2.235020
157   700.0     17   850000.0  899999.0        1  1123348        3.622135          3.621166   2.471698
158   700.0     18   900000.0  949999.0        1  1096319        1.929029          1.930765   2.041607
159   700.0     19   950000.0  999999.0        1  1147600        2.680974          2.688526   2.323406
160   800.0      0        0.0   49999.0        1  1152521        4.764370          4.766730   1.993218
161   800.0      1    50000.0   99999.0        1  1144968        3.810613          3.809521   1.954955
162   800.0      2   100000.0  149999.0        2  1182172        6.183250          6.186220   1.923807
163   800.0      3   150000.0  199999.0        1  1105902        6.190048          6.192158   2.068645
164   800.0      4   200000.0  249999.0        0  1157755        6.199800          6.201409   2.153552
165   800.0      5   250000.0  299999.0        1  1102914        6.190590          6.189285   2.002387
166   800.0      6   300000.0  349999.0        3  1130665        6.189304          6.190485   1.991035
167   800.0      7   350000.0  399999.0        2  1153689        6.188311          6.185597   2.287609
168   800.0      8   400000.0  449999.0        0  1121371        6.187271          6.190052   1.954657
169   800.0      9   450000.0  499999.0        1  1119183        6.186543          6.183042   2.092200
170   800.0     10   500000.0  549999.0        0  1160040        5.308363          5.316711   1.757496
171   800.0     11   550000.0  599999.0        1  1143163        2.752992          2.754028   1.658592
172   800.0     12   600000.0  649999.0        0  1152535        6.163232          6.163149   2.209936
173   800.0     13   650000.0  699999.0        1  1114988        4.428713          4.417985   2.053773
174   800.0     14   700000.0  749999.0        1  1125035        3.644696          3.648482   1.956722
175   800.0     15   750000.0  799999.0        1  1117911        6.093399          6.093219   1.980613
176   800.0     16   800000.0  849999.0        1  1117665        4.178844          4.179024   2.059052
177   800.0     17   850000.0  899999.0        1  1123348        3.652941          3.652481   2.482692
178   800.0     18   900000.0  949999.0        1  1096319        2.131756          2.135916   2.121426
179   800.0     19   950000.0  999999.0        1  1147600        2.308339          2.319401   2.176724
180   900.0      0        0.0   49999.0        1  1152521        4.883726          4.885907   2.023033
181   900.0      1    50000.0   99999.0        1  1144968        3.939345          3.935847   2.017998
182   900.0      2   100000.0  149999.0        2  1182172        5.094672          5.092457   1.933978
183   900.0      3   150000.0  199999.0        1  1105902        6.178239          6.178577   2.067064
184   900.0      4   200000.0  249999.0        0  1157755        6.188569          6.188043   2.151733
185   900.0      5   250000.0  299999.0        1  1102914        6.185602          6.184574   2.002399
186   900.0      6   300000.0  349999.0        3  1130665        6.188931          6.189322   1.991948
187   900.0      7   350000.0  399999.0        2  1153689        6.195735          6.193942   2.290215
188   900.0      8   400000.0  449999.0        0  1121371        6.168919          6.170446   1.950751
189   900.0      9   450000.0  499999.0        1  1119183        6.193097          6.191948   2.094687
190   900.0     10   500000.0  549999.0        0  1160040        6.172525          6.171058   1.751413
191   900.0     11   550000.0  599999.0        1  1143163        6.160628          6.158775   1.622810
192   900.0     12   600000.0  649999.0        0  1152535        6.180534          6.178858   2.212716
193   900.0     13   650000.0  699999.0        1  1114988        4.312041          4.303977   1.992452
194   900.0     14   700000.0  749999.0        1  1125035        4.603648          4.607803   1.919399
195   900.0     15   750000.0  799999.0        1  1117911        6.167831          6.167841   1.995742
196   900.0     16   800000.0  849999.0        1  1117665        4.406113          4.407015   2.122985
197   900.0     17   850000.0  899999.0        1  1123348        3.781915          3.781413   2.529403
198   900.0     18   900000.0  949999.0        1  1096319        2.211411          2.215572   2.153917
199   900.0     19   950000.0  999999.0        1  1147600        2.553414          2.561528   2.347011
200  1000.0      0        0.0   49999.0        1  1152521        4.795985          4.797482   2.000005
201  1000.0      1    50000.0   99999.0        1  1144968        4.018622          4.015087   2.039149
202  1000.0      2   100000.0  149999.0        2  1182172        5.179061          5.177829   1.951967
203  1000.0      3   150000.0  199999.0        1  1105902        6.142865          6.142351   2.056662
204  1000.0      4   200000.0  249999.0        0  1157755        6.170599          6.170142   2.145234
205  1000.0      5   250000.0  299999.0        1  1102914        6.167196          6.163922   1.995577
206  1000.0      6   300000.0  349999.0        3  1130665        6.154554          6.154064   1.981925
207  1000.0      7   350000.0  399999.0        2  1153689        6.192275          6.192590   2.287093
208  1000.0      8   400000.0  449999.0        0  1121371        6.191629          6.192561   1.952634
209  1000.0      9   450000.0  499999.0        1  1119183        6.196352          6.195236   2.092631
210  1000.0     10   500000.0  549999.0        0  1160040        5.369899          5.377629   1.769013
211  1000.0     11   550000.0  599999.0        1  1143163        2.938567          2.940304   1.709428
212  1000.0     12   600000.0  649999.0        0  1152535        6.213872          6.212185   2.220321
213  1000.0     13   650000.0  699999.0        1  1114988        4.133626          4.123856   1.974252
214  1000.0     14   700000.0  749999.0        1  1125035        3.660247          3.664476   1.960005
215  1000.0     15   750000.0  799999.0        1  1117911        6.206191          6.204609   2.002959
216  1000.0     16   800000.0  849999.0        1  1117665        4.462554          4.463543   2.137474
217  1000.0     17   850000.0  899999.0        1  1123348        3.816897          3.815831   2.540356
218  1000.0     18   900000.0  949999.0        1  1096319        2.490968          2.493148   2.263590
219  1000.0     19   950000.0  999999.0        1  1147600        2.416477          2.421586   2.290651
220  1100.0      0        0.0   49999.0        1  1152521        5.183595          5.183062   2.095425
221  1100.0      1    50000.0   99999.0        1  1144968        4.459204          4.458992   2.164588
222  1100.0      2   100000.0  149999.0        2  1182172        5.381625          5.378351   1.999789
223  1100.0      3   150000.0  199999.0        1  1105902        6.205745          6.204849   2.071583
224  1100.0      4   200000.0  249999.0        0  1157755        6.209512          6.208989   2.155331
225  1100.0      5   250000.0  299999.0        1  1102914        6.191473          6.191683   2.002138
226  1100.0      6   300000.0  349999.0        3  1130665        6.172586          6.173788   1.986275
227  1100.0      7   350000.0  399999.0        2  1153689        6.173458          6.174045   2.283073
228  1100.0      8   400000.0  449999.0        0  1121371        6.127298          6.124187   1.938659
229  1100.0      9   450000.0  499999.0        1  1119183        6.133134          6.132428   2.078300
230  1100.0     10   500000.0  549999.0        0  1160040        5.288560          5.295215   1.751656
231  1100.0     11   550000.0  599999.0        1  1143163        2.938221          2.939306   1.709001
232  1100.0     12   600000.0  649999.0        0  1152535        6.157151          6.155927   2.206964
233  1100.0     13   650000.0  699999.0        1  1114988        3.981351          3.973040   1.933777
234  1100.0     14   700000.0  749999.0        1  1125035        3.636018          3.638704   1.952489
235  1100.0     15   750000.0  799999.0        1  1117911        6.146478          6.144943   1.989413
236  1100.0     16   800000.0  849999.0        1  1117665        4.009669          4.008976   2.010288
237  1100.0     17   850000.0  899999.0        1  1123348        3.676241          3.676021   2.489343
238  1100.0     18   900000.0  949999.0        1  1096319        2.062623          2.068035   2.093500
239  1100.0     19   950000.0  999999.0        1  1147600        1.871652          1.877491   2.086900
240  1200.0      0        0.0   49999.0        1  1152521        5.460052          5.458346   2.163782
241  1200.0      1    50000.0   99999.0        1  1144968        5.025023          5.023414   2.322100
242  1200.0      2   100000.0  149999.0        2  1182172        5.642246          5.639806   2.059167
243  1200.0      3   150000.0  199999.0        1  1105902        6.214060          6.214879   2.073050
244  1200.0      4   200000.0  249999.0        0  1157755        6.214221          6.212735   2.156207
245  1200.0      5   250000.0  299999.0        1  1102914        6.211173          6.207836   2.006581
246  1200.0      6   300000.0  349999.0        3  1130665        6.210488          6.210649   1.995381
247  1200.0      7   350000.0  399999.0        2  1153689        6.223487          6.223243   2.296038
248  1200.0      8   400000.0  449999.0        0  1121371        5.288177          5.295905   1.960386
249  1200.0      9   450000.0  499999.0        1  1119183        3.419596          3.417566   2.114444
250  1200.0     10   500000.0  549999.0        0  1160040        4.632676          4.649184   1.802228
251  1200.0     11   550000.0  599999.0        1  1143163        3.505086          3.507494   1.866636
252  1200.0     12   600000.0  649999.0        0  1152535        6.215290          6.212854   2.220207
253  1200.0     13   650000.0  699999.0        1  1114988        4.112370          4.103578   1.968310
254  1200.0     14   700000.0  749999.0        1  1125035        4.029292          4.031967   2.064161
255  1200.0     15   750000.0  799999.0        1  1117911        6.207808          6.207427   2.002209
256  1200.0     16   800000.0  849999.0        1  1117665        3.756987          3.757059   1.940394
257  1200.0     17   850000.0  899999.0        1  1123348        3.472914          3.472252   2.415989
258  1200.0     18   900000.0  949999.0        1  1096319        1.984056          1.988815   2.148819
259  1200.0     19   950000.0  999999.0        1  1147600        1.698474          1.702363   2.116056
260  1300.0      0        0.0   49999.0        1  1152521        5.428979          5.428047   2.156779
261  1300.0      1    50000.0   99999.0        1  1144968        4.926572          4.926390   2.295095
262  1300.0      2   100000.0  149999.0        2  1182172        5.607760          5.606352   2.051438
263  1300.0      3   150000.0  199999.0        1  1105902        6.195821          6.198536   2.069743
264  1300.0      4   200000.0  249999.0        0  1157755        6.190636          6.190240   2.151679
265  1300.0      5   250000.0  299999.0        1  1102914        6.189710          6.188604   2.002815
266  1300.0      6   300000.0  349999.0        3  1130665        6.196533          6.193279   1.991976
267  1300.0      7   350000.0  399999.0        2  1153689        6.207890          6.208477   2.292878
268  1300.0      8   400000.0  449999.0        0  1121371        5.269978          5.277838   1.964051
269  1300.0      9   450000.0  499999.0        1  1119183        3.566037          3.565540   2.160889
270  1300.0     10   500000.0  549999.0        0  1160040        4.690378          4.705506   1.814835
271  1300.0     11   550000.0  599999.0        1  1143163        3.680239          3.682650   1.914650
272  1300.0     12   600000.0  649999.0        0  1152535        6.199616          6.197370   2.215641
273  1300.0     13   650000.0  699999.0        1  1114988        4.740079          4.732336   2.135107
274  1300.0     14   700000.0  749999.0        1  1125035        4.235887          4.238519   2.121923
275  1300.0     15   750000.0  799999.0        1  1117911        6.194849          6.193690   1.998746
276  1300.0     16   800000.0  849999.0        1  1117665        4.546679          4.547674   2.159013
277  1300.0     17   850000.0  899999.0        1  1123348        3.480298          3.480079   2.418090
278  1300.0     18   900000.0  949999.0        1  1096319        2.054822          2.061759   2.178351
279  1300.0     19   950000.0  999999.0        1  1147600        1.112160          1.112689   1.905580
280  1400.0      0        0.0   49999.0        1  1152521        5.367879          5.367063   2.141824
281  1400.0      1    50000.0   99999.0        1  1144968        4.708939          4.708566   2.233776
282  1400.0      2   100000.0  149999.0        2  1182172        5.438186          5.435375   2.011783
283  1400.0      3   150000.0  199999.0        1  1105902        6.110102          6.114316   2.051424
284  1400.0      4   200000.0  249999.0        0  1157755        6.131657          6.129883   2.137595
285  1400.0      5   250000.0  299999.0        1  1102914        6.133752          6.131390   1.990264
286  1400.0      6   300000.0  349999.0        3  1130665        6.129674          6.127483   1.977127
287  1400.0      7   350000.0  399999.0        2  1153689        6.118496          6.119923   2.270347
288  1400.0      8   400000.0  449999.0        0  1121371        5.478671          5.485228   2.011836
289  1400.0      9   450000.0  499999.0        1  1119183        4.285042          4.284114   2.388409
290  1400.0     10   500000.0  549999.0        0  1160040        4.851065          4.862340   1.851040
291  1400.0     11   550000.0  599999.0        1  1143163        3.579540          3.581670   1.886328
292  1400.0     12   600000.0  649999.0        0  1152535        6.050147          6.050319   2.180464
293  1400.0     13   650000.0  699999.0        1  1114988        4.239881          4.231702   2.001199
294  1400.0     14   700000.0  749999.0        1  1125035        4.196224          4.198310   2.110604
295  1400.0     15   750000.0  799999.0        1  1117911        6.103976          6.105418   1.979732
296  1400.0     16   800000.0  849999.0        1  1117665        3.778330          3.778458   1.945836
297  1400.0     17   850000.0  899999.0        1  1123348        3.572467          3.572736   2.451533
298  1400.0     18   900000.0  949999.0        1  1096319        2.687993          2.696643   2.574938
299  1400.0     19   950000.0  999999.0        1  1147600        1.825694          1.825498   2.218367
300  1500.0      0        0.0   49999.0        1  1152521        5.237595          5.237701   2.107902
301  1500.0      1    50000.0   99999.0        1  1144968        4.740544          4.739291   2.241781
302  1500.0      2   100000.0  149999.0        2  1182172        5.563444          5.564136   2.040733
303  1500.0      3   150000.0  199999.0        1  1105902        6.193432          6.194973   2.068058
304  1500.0      4   200000.0  249999.0        0  1157755        6.209776          6.211898   2.155302
305  1500.0      5   250000.0  299999.0        1  1102914        6.204032          6.201928   2.004865
306  1500.0      6   300000.0  349999.0        3  1130665        6.210572          6.206997   1.994116
307  1500.0      7   350000.0  399999.0        2  1153689        6.223628          6.223428   2.295913
308  1500.0      8   400000.0  449999.0        0  1121371        5.500795          5.507249   2.017211
309  1500.0      9   450000.0  499999.0        1  1119183        4.161181          4.161314   2.349393
310  1500.0     10   500000.0  549999.0        0  1160040        4.964050          4.973377   1.875555
311  1500.0     11   550000.0  599999.0        1  1143163        3.940372          3.941779   1.984936
312  1500.0     12   600000.0  649999.0        0  1152535        6.224049          6.224740   2.220154
313  1500.0     13   650000.0  699999.0        1  1114988        4.681444          4.673445   2.117587
314  1500.0     14   700000.0  749999.0        1  1125035        4.628785          4.630051   2.231783
315  1500.0     15   750000.0  799999.0        1  1117911        6.219206          6.218676   2.002018
316  1500.0     16   800000.0  849999.0        1  1117665        4.376212          4.376436   2.110729
317  1500.0     17   850000.0  899999.0        1  1123348        3.857348          3.856209   2.552762
318  1500.0     18   900000.0  949999.0        1  1096319        2.840262          2.851120   2.640083
319  1500.0     19   950000.0  999999.0        1  1147600        1.633227          1.634224   2.133813
320  1600.0      0        0.0   49999.0        1  1152521        5.201164          5.200266   2.097800
321  1600.0      1    50000.0   99999.0        1  1144968        4.685743          4.686430   2.225895
322  1600.0      2   100000.0  149999.0        2  1182172        5.526277          5.525714   2.030545
323  1600.0      3   150000.0  199999.0        1  1105902        6.195928          6.197041   2.066988
324  1600.0      4   200000.0  249999.0        0  1157755        6.202897          6.203416   2.152024
325  1600.0      5   250000.0  299999.0        1  1102914        6.207454          6.204789   2.004548
326  1600.0      6   300000.0  349999.0        3  1130665        6.210369          6.210553   1.995057
327  1600.0      7   350000.0  399999.0        2  1153689        6.220948          6.222946   2.295730
328  1600.0      8   400000.0  449999.0        0  1121371        5.602801          5.607778   2.040261
329  1600.0      9   450000.0  499999.0        1  1119183        4.473940          4.475595   2.448844
330  1600.0     10   500000.0  549999.0        0  1160040        4.855646          4.865986   1.850692
331  1600.0     11   550000.0  599999.0        1  1143163        3.544855          3.546994   1.875001
332  1600.0     12   600000.0  649999.0        0  1152535        6.227498          6.227613   2.220924
333  1600.0     13   650000.0  699999.0        1  1114988        4.482434          4.477314   2.065512
334  1600.0     14   700000.0  749999.0        1  1125035        4.656412          4.658865   2.240195
335  1600.0     15   750000.0  799999.0        1  1117911        6.217740          6.217585   2.001877
336  1600.0     16   800000.0  849999.0        1  1117665        3.482555          3.480715   1.862221
337  1600.0     17   850000.0  899999.0        1  1123348        3.604817          3.603045   2.461158
338  1600.0     18   900000.0  949999.0        1  1096319        3.266897          3.277262   2.824678
339  1600.0     19   950000.0  999999.0        1  1147600        2.061418          2.063514   2.320661
340  1700.0      0        0.0   49999.0        1  1152521        5.033186          5.034082   2.056329
341  1700.0      1    50000.0   99999.0        1  1144968        4.322725          4.321495   2.123174
342  1700.0      2   100000.0  149999.0        2  1182172        5.418914          5.418327   2.005510
343  1700.0      3   150000.0  199999.0        1  1105902        6.213373          6.213277   2.070383
344  1700.0      4   200000.0  249999.0        0  1157755        6.227758          6.226948   2.157055
345  1700.0      5   250000.0  299999.0        1  1102914        6.213667          6.210381   2.005002
346  1700.0      6   300000.0  349999.0        3  1130665        6.186993          6.186513   1.989099
347  1700.0      7   350000.0  399999.0        2  1153689        6.193484          6.193528   2.287654
348  1700.0      8   400000.0  449999.0        0  1121371        5.605320          5.607056   2.039288
349  1700.0      9   450000.0  499999.0        1  1119183        4.505957          4.506678   2.458247
350  1700.0     10   500000.0  549999.0        0  1160040        4.886848          4.897898   1.857658
351  1700.0     11   550000.0  599999.0        1  1143163        3.385051          3.388291   1.830888
