       time  n_win  win_start   win_end  n_s_mut  n_n_mut  tajimas_d_site  tajimas_d_branch  diversity
38    100.0     18   900000.0  949999.0        0  1122987        3.302045          3.300940   2.624326
39    100.0     19   950000.0  999999.0        1  1119798        2.980903          2.974341   2.313558
40    200.0      0        0.0   49999.0        0  1169018        4.438827          4.438547   2.476588
41    200.0      1    50000.0   99999.0        2  1110015        2.211868          2.210264   1.999492
42    200.0      2   100000.0  149999.0        0  1107760        3.780458          3.775795   2.694344
43    200.0      3   150000.0  199999.0        2  1112434        3.812647          3.814466   2.638988
44    200.0      4   200000.0  249999.0        1  1138661        2.432043          2.428851   2.370232
45    200.0      5   250000.0  299999.0        0  1112400        3.691631          3.690775   2.443802
46    200.0      6   300000.0  349999.0        1  1124175        2.791302          2.791822   2.546564
47    200.0      7   350000.0  399999.0        0  1118953        2.440870          2.452467   2.378595
48    200.0      8   400000.0  449999.0        2  1172386        3.697393          3.695993   2.774805
49    200.0      9   450000.0  499999.0        0  1168981        3.042482          3.042678   2.265036
50    200.0     10   500000.0  549999.0        2  1135207        4.605326          4.603592   2.127174
51    200.0     11   550000.0  599999.0        1  1129580        4.218097          4.219741   2.384854
52    200.0     12   600000.0  649999.0        2  1079888        3.672632          3.674343   2.173008
53    200.0     13   650000.0  699999.0        1  1125910        3.385638          3.385749   2.568197
54    200.0     14   700000.0  749999.0        1  1143606        3.031933          3.023833   2.231633
55    200.0     15   750000.0  799999.0        1  1096980        4.582893          4.578741   1.802000
56    200.0     16   800000.0  849999.0        1  1101561        3.281749          3.276183   2.271037
57    200.0     17   850000.0  899999.0        2  1140337        1.824398          1.821770   2.050652
58    200.0     18   900000.0  949999.0        0  1122987        2.805232          2.807598   2.459934
59    200.0     19   950000.0  999999.0        1  1119798        3.739100          3.729390   2.376104
60    300.0      0        0.0   49999.0        0  1169018        4.219573          4.218764   2.405710
61    300.0      1    50000.0   99999.0        2  1110015        2.288153          2.287497   2.027555
62    300.0      2   100000.0  149999.0        0  1107760        3.277017          3.276135   2.654232
63    300.0      3   150000.0  199999.0        2  1112434        3.379770          3.382721   2.674337
64    300.0      4   200000.0  249999.0        1  1138661        2.648798          2.644911   2.460597
65    300.0      5   250000.0  299999.0        0  1112400        3.200636          3.200042   2.269692
66    300.0      6   300000.0  349999.0        1  1124175        2.564286          2.565913   2.450060
67    300.0      7   350000.0  399999.0        0  1118953        2.318994          2.329695   2.326744
68    300.0      8   400000.0  449999.0        2  1172386        3.370554          3.368591   2.644046
69    300.0      9   450000.0  499999.0        0  1168981        2.725841          2.725519   2.150067
70    300.0     10   500000.0  549999.0        2  1135207        4.489077          4.488484   2.095768
71    300.0     11   550000.0  599999.0        1  1129580        3.904861          3.904310   2.283298
72    300.0     12   600000.0  649999.0        2  1079888        3.616688          3.618971   2.154618
73    300.0     13   650000.0  699999.0        1  1125910        3.819005          3.819526   2.735451
74    300.0     14   700000.0  749999.0        1  1143606        3.113199          3.107360   2.260174
75    300.0     15   750000.0  799999.0        1  1096980        3.096141          3.089397   1.764982
76    300.0     16   800000.0  849999.0        1  1101561        1.779160          1.774241   2.245620
77    300.0     17   850000.0  899999.0        2  1140337        1.898340          1.894881   2.024159
78    300.0     18   900000.0  949999.0        0  1122987        2.923645          2.922195   2.565500
79    300.0     19   950000.0  999999.0        1  1119798        3.245109          3.242486   2.438018
80    400.0      0        0.0   49999.0        0  1169018        3.869200          3.864333   2.291971
81    400.0      1    50000.0   99999.0        2  1110015        0.848652          0.846639   1.499196
82    400.0      2   100000.0  149999.0        0  1107760        3.076075          3.074414   2.571511
83    400.0      3   150000.0  199999.0        2  1112434        3.323767          3.326391   2.651284
84    400.0      4   200000.0  249999.0        1  1138661        2.658606          2.656140   2.464159
85    400.0      5   250000.0  299999.0        0  1112400        3.139556          3.139124   2.247885
86    400.0      6   300000.0  349999.0        1  1124175        2.478146          2.477961   2.413493
87    400.0      7   350000.0  399999.0        0  1118953        2.495561          2.503228   2.400534
88    400.0      8   400000.0  449999.0        2  1172386        4.152856          4.151708   2.956724
89    400.0      9   450000.0  499999.0        0  1168981        3.852356          3.852141   2.556672
90    400.0     10   500000.0  549999.0        2  1135207        5.146068          5.148078   2.274204
91    400.0     11   550000.0  599999.0        1  1129580        4.860902          4.859613   2.588353
92    400.0     12   600000.0  649999.0        2  1079888        4.180806          4.179926   2.330455
93    400.0     13   650000.0  699999.0        1  1125910        3.286469          3.287373   2.528086
94    400.0     14   700000.0  749999.0        1  1143606        3.166317          3.163119   2.277749
95    400.0     15   750000.0  799999.0        1  1096980        3.403549          3.397263   1.849510
96    400.0     16   800000.0  849999.0        1  1101561        2.179198          2.174461   2.457626
97    400.0     17   850000.0  899999.0        2  1140337        2.761306          2.757653   2.441441
98    400.0     18   900000.0  949999.0        0  1122987        3.210104          3.214516   2.720442
99    400.0     19   950000.0  999999.0        1  1119798        3.314787          3.314623   2.463713
100   500.0      0        0.0   49999.0        0  1169018        3.981298          3.980065   2.328937
101   500.0      1    50000.0   99999.0        2  1110015        1.368759          1.365293   1.690041
102   500.0      2   100000.0  149999.0        0  1107760        2.947949          2.945922   2.558605
103   500.0      3   150000.0  199999.0        2  1112434        3.337775          3.342100   2.656676
104   500.0      4   200000.0  249999.0        1  1138661        2.662145          2.658781   2.465694
105   500.0      5   250000.0  299999.0        0  1112400        3.799551          3.799156   2.481266
106   500.0      6   300000.0  349999.0        1  1124175        2.911592          2.909497   2.597253
107   500.0      7   350000.0  399999.0        0  1118953        2.639841          2.648366   2.461848
108   500.0      8   400000.0  449999.0        2  1172386        3.753645          3.752081   2.797251
109   500.0      9   450000.0  499999.0        0  1168981        3.427208          3.426879   2.403211
110   500.0     10   500000.0  549999.0        2  1135207        4.673032          4.675420   2.145874
111   500.0     11   550000.0  599999.0        1  1129580        4.168811          4.167579   2.366732
112   500.0     12   600000.0  649999.0        2  1079888        3.759699          3.759356   2.198200
113   500.0     13   650000.0  699999.0        1  1125910        3.064142          3.063397   2.600933
114   500.0     14   700000.0  749999.0        1  1143606        3.057803          3.052415   2.240182
115   500.0     15   750000.0  799999.0        1  1096980        3.743279          3.740216   1.945580
116   500.0     16   800000.0  849999.0        1  1101561        2.276783          2.278306   2.696891
117   500.0     17   850000.0  899999.0        2  1140337        2.121352          2.121217   2.444064
118   500.0     18   900000.0  949999.0        0  1122987        2.451574          2.459562   2.680896
119   500.0     19   950000.0  999999.0        1  1119798        3.463082          3.455373   2.420887
120   600.0      0        0.0   49999.0        0  1169018        4.133224          4.127536   2.416507
121   600.0      1    50000.0   99999.0        2  1110015        1.748156          1.744315   1.828208
122   600.0      2   100000.0  149999.0        0  1107760        3.166445          3.164086   2.648721
123   600.0      3   150000.0  199999.0        2  1112434        3.305440          3.307729   2.643526
124   600.0      4   200000.0  249999.0        1  1138661        2.457754          2.457718   2.380480
125   600.0      5   250000.0  299999.0        0  1112400        3.507072          3.505582   2.377751
126   600.0      6   300000.0  349999.0        1  1124175        3.385191          3.382505   2.796997
127   600.0      7   350000.0  399999.0        0  1118953        3.066366          3.075920   2.640784
128   600.0      8   400000.0  449999.0        2  1172386        3.972293          3.972597   2.885393
129   600.0      9   450000.0  499999.0        0  1168981        3.464208          3.465374   2.415829
130   600.0     10   500000.0  549999.0        2  1135207        5.016177          5.018913   2.238354
131   600.0     11   550000.0  599999.0        1  1129580        4.719254          4.717284   2.542259
132   600.0     12   600000.0  649999.0        2  1079888        4.451163          4.449751   2.415164
133   600.0     13   650000.0  699999.0        1  1125910        3.335638          3.337114   2.712819
134   600.0     14   700000.0  749999.0        1  1143606        3.502230          3.500957   2.398373
135   600.0     15   750000.0  799999.0        1  1096980        2.549291          2.545084   1.995673
136   600.0     16   800000.0  849999.0        1  1101561        2.209290          2.211385   2.777443
137   600.0     17   850000.0  899999.0        2  1140337        2.413854          2.414043   2.586803
138   600.0     18   900000.0  949999.0        0  1122987        2.693318          2.700590   2.795921
139   600.0     19   950000.0  999999.0        1  1119798        3.075139          3.073270   2.503478
140   700.0      0        0.0   49999.0        0  1169018        4.201596          4.195917   2.439186
141   700.0      1    50000.0   99999.0        2  1110015        1.184933          1.180583   1.621678
142   700.0      2   100000.0  149999.0        0  1107760        2.943947          2.941275   2.555935
143   700.0      3   150000.0  199999.0        2  1112434        3.288394          3.290610   2.635161
144   700.0      4   200000.0  249999.0        1  1138661        2.033885          2.033157   2.201786
145   700.0      5   250000.0  299999.0        0  1112400        3.016773          3.018401   2.204350
146   700.0      6   300000.0  349999.0        1  1124175        3.348130          3.346250   2.780330
147   700.0      7   350000.0  399999.0        0  1118953        3.098408          3.107691   2.653390
148   700.0      8   400000.0  449999.0        2  1172386        3.932375          3.931962   2.869399
149   700.0      9   450000.0  499999.0        0  1168981        2.970146          2.970335   2.487509
150   700.0     10   500000.0  549999.0        2  1135207        4.889604          4.889831   2.204123
151   700.0     11   550000.0  599999.0        1  1129580        4.484544          4.484914   2.468486
152   700.0     12   600000.0  649999.0        2  1079888        4.253583          4.253373   2.353362
153   700.0     13   650000.0  699999.0        1  1125910        2.947963          2.937784   2.770264
154   700.0     14   700000.0  749999.0        1  1143606        2.790648          2.788564   2.363086
155   700.0     15   750000.0  799999.0        1  1096980        2.284172          2.279936   2.113000
156   700.0     16   800000.0  849999.0        1  1101561        2.477114          2.479974   3.020869
157   700.0     17   850000.0  899999.0        2  1140337        2.711569          2.712063   2.900916
158   700.0     18   900000.0  949999.0        0  1122987        2.563923          2.568232   3.057848
159   700.0     19   950000.0  999999.0        1  1119798        2.472010          2.470848   2.525441
160   800.0      0        0.0   49999.0        0  1169018        3.993353          3.988844   2.422426
161   800.0      1    50000.0   99999.0        2  1110015        1.300501          1.294443   1.846812
162   800.0      2   100000.0  149999.0        0  1107760        2.768383          2.768097   2.695199
163   800.0      3   150000.0  199999.0        2  1112434        3.358708          3.360931   2.664435
164   800.0      4   200000.0  249999.0        1  1138661        1.965117          1.964708   2.173081
165   800.0      5   250000.0  299999.0        0  1112400        3.504935          3.504166   2.376565
166   800.0      6   300000.0  349999.0        1  1124175        3.098056          3.096740   2.675226
167   800.0      7   350000.0  399999.0        0  1118953        2.916952          2.924343   2.576854
168   800.0      8   400000.0  449999.0        2  1172386        3.843273          3.842328   2.833688
169   800.0      9   450000.0  499999.0        0  1168981        2.759628          2.761444   2.404200
170   800.0     10   500000.0  549999.0        2  1135207        4.922000          4.922550   2.213898
171   800.0     11   550000.0  599999.0        1  1129580        3.522943          3.523723   2.555167
172   800.0     12   600000.0  649999.0        2  1079888        3.744625          3.743045   2.425148
173   800.0     13   650000.0  699999.0        1  1125910        2.832359          2.823148   2.718712
174   800.0     14   700000.0  749999.0        1  1143606        3.136951          3.132972   2.498461
175   800.0     15   750000.0  799999.0        1  1096980        2.700963          2.698355   2.272231
176   800.0     16   800000.0  849999.0        1  1101561        2.688563          2.690148   3.132285
177   800.0     17   850000.0  899999.0        2  1140337        3.059395          3.059072   3.070546
178   800.0     18   900000.0  949999.0        0  1122987        2.564498          2.565599   3.058365
179   800.0     19   950000.0  999999.0        1  1119798        2.722848          2.720325   2.637252
180   900.0      0        0.0   49999.0        0  1169018        3.930214          3.924382   2.430636
181   900.0      1    50000.0   99999.0        2  1110015        1.742182          1.737619   2.027539
182   900.0      2   100000.0  149999.0        0  1107760        3.148690          3.150693   2.880029
183   900.0      3   150000.0  199999.0        2  1112434        3.268326          3.269561   2.750476
184   900.0      4   200000.0  249999.0        1  1138661        2.156070          2.155797   2.251912
185   900.0      5   250000.0  299999.0        0  1112400        3.673656          3.672253   2.434436
186   900.0      6   300000.0  349999.0        1  1124175        3.197988          3.196675   2.716588
187   900.0      7   350000.0  399999.0        0  1118953        3.076610          3.086580   2.643415
188   900.0      8   400000.0  449999.0        2  1172386        3.990777          3.990103   2.892694
189   900.0      9   450000.0  499999.0        0  1168981        3.027927          3.029212   2.511361
190   900.0     10   500000.0  549999.0        2  1135207        5.215888          5.218767   2.292952
191   900.0     11   550000.0  599999.0        1  1129580        3.977467          3.979134   2.652440
192   900.0     12   600000.0  649999.0        2  1079888        3.758204          3.756320   2.428946
193   900.0     13   650000.0  699999.0        1  1125910        2.898612          2.888371   2.819164
194   900.0     14   700000.0  749999.0        1  1143606        2.605987          2.601088   2.473079
195   900.0     15   750000.0  799999.0        1  1096980        2.510896          2.510896   2.313064
196   900.0     16   800000.0  849999.0        1  1101561        2.675089          2.678008   3.128509
197   900.0     17   850000.0  899999.0        2  1140337        2.723952          2.723620   3.013575
198   900.0     18   900000.0  949999.0        0  1122987        2.614388          2.617746   3.087121
199   900.0     19   950000.0  999999.0        1  1119798        2.656418          2.653510   2.696153
200  1000.0      0        0.0   49999.0        0  1169018        3.961009          3.957782   2.439763
201  1000.0      1    50000.0   99999.0        2  1110015        1.886534          1.880969   2.085870
202  1000.0      2   100000.0  149999.0        0  1107760        3.082674          3.083006   2.850283
203  1000.0      3   150000.0  199999.0        2  1112434        3.314828          3.314099   2.770313
204  1000.0      4   200000.0  249999.0        1  1138661        2.368468          2.369467   2.340785
205  1000.0      5   250000.0  299999.0        0  1112400        3.237094          3.236073   2.281288
206  1000.0      6   300000.0  349999.0        1  1124175        3.437866          3.438748   2.818414
207  1000.0      7   350000.0  399999.0        0  1118953        3.130028          3.141433   2.666093
208  1000.0      8   400000.0  449999.0        2  1172386        3.679355          3.679320   2.768670
209  1000.0      9   450000.0  499999.0        0  1168981        2.366536          2.367567   2.245708
210  1000.0     10   500000.0  549999.0        2  1135207        3.533089          3.536824   2.246712
211  1000.0     11   550000.0  599999.0        1  1129580        2.228223          2.229781   2.563170
212  1000.0     12   600000.0  649999.0        2  1079888        2.989581          2.985124   2.408287
213  1000.0     13   650000.0  699999.0        1  1125910        2.845676          2.834886   2.794727
214  1000.0     14   700000.0  749999.0        1  1143606        2.286963          2.284665   2.431349
215  1000.0     15   750000.0  799999.0        1  1096980        2.136672          2.136123   2.380875
216  1000.0     16   800000.0  849999.0        1  1101561        2.763925          2.764467   3.171846
217  1000.0     17   850000.0  899999.0        2  1140337        2.699162          2.698235   2.991028
218  1000.0     18   900000.0  949999.0        0  1122987        2.472449          2.476124   3.013693
219  1000.0     19   950000.0  999999.0        1  1119798        2.075710          2.073208   2.439295
220  1100.0      0        0.0   49999.0        0  1169018        4.001147          3.997820   2.452312
221  1100.0      1    50000.0   99999.0        2  1110015        1.443482          1.438416   1.904274
222  1100.0      2   100000.0  149999.0        0  1107760        3.142972          3.139026   2.763530
223  1100.0      3   150000.0  199999.0        2  1112434        3.544540          3.546477   2.697411
224  1100.0      4   200000.0  249999.0        1  1138661        2.695349          2.693324   2.410495
225  1100.0      5   250000.0  299999.0        0  1112400        2.663731          2.666686   2.359630
226  1100.0      6   300000.0  349999.0        1  1124175        3.370224          3.368599   2.839291
227  1100.0      7   350000.0  399999.0        0  1118953        3.276030          3.286905   2.725089
228  1100.0      8   400000.0  449999.0        2  1172386        3.793078          3.793520   2.886739
229  1100.0      9   450000.0  499999.0        0  1168981        2.301887          2.305505   2.411962
230  1100.0     10   500000.0  549999.0        2  1135207        3.661617          3.666421   2.288733
231  1100.0     11   550000.0  599999.0        1  1129580        2.504685          2.507464   2.691559
232  1100.0     12   600000.0  649999.0        2  1079888        3.159770          3.152350   2.472865
233  1100.0     13   650000.0  699999.0        1  1125910        2.313959          2.312826   2.835681
234  1100.0     14   700000.0  749999.0        1  1143606        2.387583          2.383361   2.563145
235  1100.0     15   750000.0  799999.0        1  1096980        2.525198          2.528346   2.572959
236  1100.0     16   800000.0  849999.0        1  1101561        2.972106          2.973434   3.283746
237  1100.0     17   850000.0  899999.0        2  1140337        2.797203          2.797494   3.077433
238  1100.0     18   900000.0  949999.0        0  1122987        2.616990          2.619436   3.088716
239  1100.0     19   950000.0  999999.0        1  1119798        2.221227          2.219842   2.674777
240  1200.0      0        0.0   49999.0        0  1169018        3.822414          3.821943   2.391004
241  1200.0      1    50000.0   99999.0        2  1110015        1.186049          1.179046   1.798416
242  1200.0      2   100000.0  149999.0        0  1107760        2.852684          2.852824   2.753397
243  1200.0      3   150000.0  199999.0        2  1112434        3.069094          3.067169   2.787836
244  1200.0      4   200000.0  249999.0        1  1138661        2.238782          2.239828   2.395268
245  1200.0      5   250000.0  299999.0        0  1112400        2.695779          2.697273   2.403335
246  1200.0      6   300000.0  349999.0        1  1124175        3.370597          3.369525   2.839368
247  1200.0      7   350000.0  399999.0        0  1118953        3.035492          3.045222   2.624975
248  1200.0      8   400000.0  449999.0        2  1172386        3.625311          3.624572   2.744634
249  1200.0      9   450000.0  499999.0        0  1168981        2.538855          2.539044   2.313506
250  1200.0     10   500000.0  549999.0        2  1135207        3.588089          3.594220   2.194165
251  1200.0     11   550000.0  599999.0        1  1129580        2.958311          2.956323   2.501839
252  1200.0     12   600000.0  649999.0        2  1079888        3.660732          3.657074   2.392758
253  1200.0     13   650000.0  699999.0        1  1125910        2.784823          2.782898   3.075281
254  1200.0     14   700000.0  749999.0        1  1143606        2.614466          2.611420   2.666256
255  1200.0     15   750000.0  799999.0        1  1096980        2.292493          2.294178   2.633498
256  1200.0     16   800000.0  849999.0        1  1101561        2.796664          2.799649   3.270600
257  1200.0     17   850000.0  899999.0        2  1140337        2.663473          2.661451   3.124868
258  1200.0     18   900000.0  949999.0        0  1122987        2.637460          2.637722   3.099518
259  1200.0     19   950000.0  999999.0        1  1119798        2.400098          2.398514   2.762576
260  1300.0      0        0.0   49999.0        0  1169018        3.603756          3.596697   2.519533
261  1300.0      1    50000.0   99999.0        2  1110015        1.639577          1.636793   2.096832
262  1300.0      2   100000.0  149999.0        0  1107760        3.002561          3.002356   2.859543
263  1300.0      3   150000.0  199999.0        2  1112434        2.949948          2.951260   2.855431
264  1300.0      4   200000.0  249999.0        1  1138661        2.829713          2.832482   2.770336
265  1300.0      5   250000.0  299999.0        0  1112400        2.554736          2.555762   2.471158
266  1300.0      6   300000.0  349999.0        1  1124175        3.363702          3.363409   2.837294
267  1300.0      7   350000.0  399999.0        0  1118953        2.831815          2.839746   2.539480
268  1300.0      8   400000.0  449999.0        2  1172386        3.730341          3.728909   2.786899
269  1300.0      9   450000.0  499999.0        0  1168981        2.134497          2.136565   2.334070
270  1300.0     10   500000.0  549999.0        2  1135207        2.533658          2.536900   2.226382
271  1300.0     11   550000.0  599999.0        1  1129580        2.124749          2.125639   2.557732
272  1300.0     12   600000.0  649999.0        2  1079888        3.015387          3.010772   2.417289
273  1300.0     13   650000.0  699999.0        1  1125910        2.865704          2.863640   3.117840
274  1300.0     14   700000.0  749999.0        1  1143606        2.389325          2.387825   2.630396
275  1300.0     15   750000.0  799999.0        1  1096980        2.393575          2.396870   2.769574
276  1300.0     16   800000.0  849999.0        1  1101561        2.795822          2.796850   3.270372
277  1300.0     17   850000.0  899999.0        2  1140337        2.453497          2.451864   3.132692
278  1300.0     18   900000.0  949999.0        0  1122987        2.765068          2.766428   3.208890
279  1300.0     19   950000.0  999999.0        1  1119798        2.790649          2.789929   2.886550
280  1400.0      0        0.0   49999.0        0  1169018        3.120090          3.109959   2.607269
281  1400.0      1    50000.0   99999.0        2  1110015        1.991407          1.991869   2.339021
282  1400.0      2   100000.0  149999.0        0  1107760        2.967064          2.967697   3.004210
283  1400.0      3   150000.0  199999.0        2  1112434        2.950402          2.948298   2.734547
284  1400.0      4   200000.0  249999.0        1  1138661        2.272117          2.274975   2.442296
285  1400.0      5   250000.0  299999.0        0  1112400        2.495031          2.495894   2.641455
286  1400.0      6   300000.0  349999.0        1  1124175        3.322477          3.320602   2.817548
287  1400.0      7   350000.0  399999.0        0  1118953        2.354808          2.361283   2.616314
288  1400.0      8   400000.0  449999.0        2  1172386        3.128488          3.132585   2.902322
289  1400.0      9   450000.0  499999.0        0  1168981        2.197859          2.202002   2.571932
290  1400.0     10   500000.0  549999.0        2  1135207        2.819296          2.823864   2.336263
291  1400.0     11   550000.0  599999.0        1  1129580        2.488045          2.489226   2.758603
292  1400.0     12   600000.0  649999.0        2  1079888        3.226883          3.222617   2.457959
293  1400.0     13   650000.0  699999.0        1  1125910        2.704484          2.701370   3.033420
294  1400.0     14   700000.0  749999.0        1  1143606        2.630115          2.630281   2.740875
295  1400.0     15   750000.0  799999.0        1  1096980        2.264344          2.267510   2.670900
296  1400.0     16   800000.0  849999.0        1  1101561        2.854281          2.856577   3.219890
297  1400.0     17   850000.0  899999.0        2  1140337        2.576475          2.575427   3.039179
298  1400.0     18   900000.0  949999.0        0  1122987        2.844068          2.848231   3.249003
299  1400.0     19   950000.0  999999.0        1  1119798        2.828406          2.828352   2.970880
300  1500.0      0        0.0   49999.0        0  1169018        3.094360          3.085295   2.599365
301  1500.0      1    50000.0   99999.0        2  1110015        1.404150          1.404998   2.078015
302  1500.0      2   100000.0  149999.0        0  1107760        2.782945          2.776710   2.835120
303  1500.0      3   150000.0  199999.0        2  1112434        3.143823          3.145508   2.743461
304  1500.0      4   200000.0  249999.0        1  1138661        2.934638          2.934170   2.637251
305  1500.0      5   250000.0  299999.0        0  1112400        2.415112          2.417309   2.544316
306  1500.0      6   300000.0  349999.0        1  1124175        3.269455          3.268088   2.868892
307  1500.0      7   350000.0  399999.0        0  1118953        2.564896          2.568860   2.776545
308  1500.0      8   400000.0  449999.0        2  1172386        3.238883          3.241107   3.018236
309  1500.0      9   450000.0  499999.0        0  1168981        2.959887          2.959937   2.744465
310  1500.0     10   500000.0  549999.0        2  1135207        2.845034          2.848202   2.346756
311  1500.0     11   550000.0  599999.0        1  1129580        2.413426          2.414906   2.808133
312  1500.0     12   600000.0  649999.0        2  1079888        2.693964          2.687445   2.511491
313  1500.0     13   650000.0  699999.0        1  1125910        2.635072          2.632752   3.039921
314  1500.0     14   700000.0  749999.0        1  1143606        2.388922          2.388458   2.645438
315  1500.0     15   750000.0  799999.0        1  1096980        2.013507          2.016412   2.588045
316  1500.0     16   800000.0  849999.0        1  1101561        2.685097          2.688530   3.210075
317  1500.0     17   850000.0  899999.0        2  1140337        2.661215          2.660920   3.123040
318  1500.0     18   900000.0  949999.0        0  1122987        2.871568          2.875608   3.265055
319  1500.0     19   950000.0  999999.0        1  1119798        2.781416          2.780824   2.948778
320  1600.0      0        0.0   49999.0        0  1169018        3.068300          3.062409   2.689554
321  1600.0      1    50000.0   99999.0        2  1110015        2.519417          2.523787   2.636033
322  1600.0      2   100000.0  149999.0        0  1107760        2.859319          2.854370   3.053986
323  1600.0      3   150000.0  199999.0        2  1112434        2.712685          2.710940   2.823102
324  1600.0      4   200000.0  249999.0        1  1138661        2.071504          2.072593   2.618672
325  1600.0      5   250000.0  299999.0        0  1112400        2.086673          2.086100   2.808286
326  1600.0      6   300000.0  349999.0        1  1124175        2.309930          2.306448   2.886102
327  1600.0      7   350000.0  399999.0        0  1118953        1.889575          1.898549   2.637585
328  1600.0      8   400000.0  449999.0        2  1172386        2.678453          2.680936   2.992137
329  1600.0      9   450000.0  499999.0        0  1168981        2.106596          2.111591   2.706609
330  1600.0     10   500000.0  549999.0        2  1135207        2.138993          2.142122   2.434034
331  1600.0     11   550000.0  599999.0        1  1129580        2.271764          2.272783   2.896166
332  1600.0     12   600000.0  649999.0        2  1079888        2.068533          2.065115   2.533717
333  1600.0     13   650000.0  699999.0        1  1125910        2.605925          2.601214   3.202378
334  1600.0     14   700000.0  749999.0        1  1143606        2.161752          2.159784   2.896779
335  1600.0     15   750000.0  799999.0        1  1096980        2.059806          2.060047   2.735926
336  1600.0     16   800000.0  849999.0        1  1101561        2.460244          2.462586   3.229832
337  1600.0     17   850000.0  899999.0        2  1140337        2.608976          2.609272   3.216568
338  1600.0     18   900000.0  949999.0        0  1122987        3.016318          3.020172   3.340814
339  1600.0     19   950000.0  999999.0        1  1119798        2.940991          2.939880   3.025145
340  1700.0      0        0.0   49999.0        0  1169018        3.447667          3.445612   2.851884
341  1700.0      1    50000.0   99999.0        2  1110015        3.264365          3.268328   2.978063
342  1700.0      2   100000.0  149999.0        0  1107760        2.747763          2.743019   3.111080
343  1700.0      3   150000.0  199999.0        2  1112434        2.489133          2.485859   2.896713
344  1700.0      4   200000.0  249999.0        1  1138661        2.667286          2.672482   2.992961
345  1700.0      5   250000.0  299999.0        0  1112400        2.363089          2.362429   2.953617
346  1700.0      6   300000.0  349999.0        1  1124175        2.505395          2.500997   2.970092
347  1700.0      7   350000.0  399999.0        0  1118953        2.065832          2.067320   2.626000
348  1700.0      8   400000.0  449999.0        2  1172386        2.768273          2.770607   3.036896
349  1700.0      9   450000.0  499999.0        0  1168981        2.605203          2.609084   2.958564
350  1700.0     10   500000.0  549999.0        2  1135207        2.285832          2.287910   2.517185
351  1700.0     11   550000.0  599999.0        1  1129580        2.466192          2.465439   2.997157
