       time  n_win  win_start   win_end  n_s_mut  n_n_mut  tajimas_d_site  tajimas_d_branch  diversity
80    800.0      0        0.0   49999.0        2  1031976        5.112277          5.109743   1.638716
81    800.0      1    50000.0   99999.0        0  1076908        3.820503          3.819289   1.213957
82    800.0      2   100000.0  149999.0        0  1057554        3.571602          3.569638   1.758071
83    800.0      3   150000.0  199999.0        1  1040282        5.479249          5.477864   2.305712
84    800.0      4   200000.0  249999.0        0  1026899        5.892683          5.891287   1.293912
85    800.0      5   250000.0  299999.0        2  1030773        6.116009          6.118986   1.723748
86    800.0      6   300000.0  349999.0        1  1077119        6.139600          6.138520   2.107647
87    800.0      7   350000.0  399999.0        0  1026491        6.083818          6.083716   1.952980
88    800.0      8   400000.0  449999.0        0  1007118        6.115533          6.119484   1.999965
89    800.0      9   450000.0  499999.0        4  1035156        6.129540          6.127890   2.110491
90    800.0     10   500000.0  549999.0        1  1047705        6.093499          6.096352   1.884877
91    800.0     11   550000.0  599999.0        2  1063695        6.155195          6.156087   2.087236
92    800.0     12   600000.0  649999.0        3  1035741        6.156993          6.158758   2.082288
93    800.0     13   650000.0  699999.0        3  1049050        6.166331          6.165540   2.087771
94    800.0     14   700000.0  749999.0        1  1044555        5.074353          5.076122   1.791666
95    800.0     15   750000.0  799999.0        0  1042997        4.328467          4.326384   0.673682
96    800.0     16   800000.0  849999.0        0  1035572       -1.426251         -1.405745   0.006302
97    800.0     17   850000.0  899999.0        0  1037599        2.559469          2.555863   1.034628
98    800.0     18   900000.0  949999.0        0  1014987        4.857784          4.859506   2.108066
99    800.0     19   950000.0  999999.0        0  1071436        2.315703          2.315663   1.528401
100  1000.0      0        0.0   49999.0        2  1031976        4.778322          4.775653   1.572461
101  1000.0      1    50000.0   99999.0        0  1076908        3.105140          3.103343   1.090219
102  1000.0      2   100000.0  149999.0        0  1057554        3.292047          3.290823   1.686416
103  1000.0      3   150000.0  199999.0        1  1040282        5.243255          5.240938   2.243071
104  1000.0      4   200000.0  249999.0        0  1026899        6.099902          6.104505   1.324011
105  1000.0      5   250000.0  299999.0        2  1030773        6.133858          6.137120   1.726732
106  1000.0      6   300000.0  349999.0        1  1077119        6.174897          6.174479   2.113730
107  1000.0      7   350000.0  399999.0        0  1026491        6.161154          6.161852   1.967604
108  1000.0      8   400000.0  449999.0        0  1007118        6.163809          6.164214   2.007738
109  1000.0      9   450000.0  499999.0        4  1035156        6.196583          6.195763   2.123624
110  1000.0     10   500000.0  549999.0        1  1047705        6.177061          6.175389   1.897917
111  1000.0     11   550000.0  599999.0        2  1063695        6.189444          6.189389   2.092051
112  1000.0     12   600000.0  649999.0        3  1035741        6.191711          6.193999   2.088099
113  1000.0     13   650000.0  699999.0        3  1049050        6.185311          6.190493   2.091579
114  1000.0     14   700000.0  749999.0        1  1044555        5.756702          5.756824   1.936869
115  1000.0     15   750000.0  799999.0        0  1042997        3.328829          3.327170   0.583871
116  1000.0     16   800000.0  849999.0        0  1035572       -2.962418         -2.959407   0.018179
117  1000.0     17   850000.0  899999.0        0  1037599        1.457153          1.454763   0.837406
118  1000.0     18   900000.0  949999.0        0  1014987        4.274975          4.281021   1.956694
119  1000.0     19   950000.0  999999.0        0  1071436        1.825187          1.826720   1.391225
120  1200.0      0        0.0   49999.0        2  1031976        5.710779          5.707836   1.752775
121  1200.0      1    50000.0   99999.0        0  1076908        4.213439          4.212509   1.280099
122  1200.0      2   100000.0  149999.0        0  1057554        4.159463          4.158180   1.908747
123  1200.0      3   150000.0  199999.0        1  1040282        5.510454          5.511253   2.313803
124  1200.0      4   200000.0  249999.0        0  1026899        5.930026          5.936870   1.300092
125  1200.0      5   250000.0  299999.0        2  1030773        6.027774          6.030011   1.706987
126  1200.0      6   300000.0  349999.0        1  1077119        6.148039          6.147004   2.110591
127  1200.0      7   350000.0  399999.0        0  1026491        6.147611          6.142248   1.967365
128  1200.0      8   400000.0  449999.0        0  1007118        6.175081          6.174747   2.013533
129  1200.0      9   450000.0  499999.0        4  1035156        6.132810          6.129002   2.111188
130  1200.0     10   500000.0  549999.0        1  1047705        6.123712          6.122325   1.889475
131  1200.0     11   550000.0  599999.0        2  1063695        6.071779          6.074820   2.068049
132  1200.0     12   600000.0  649999.0        3  1035741        6.160126          6.158946   2.081311
133  1200.0     13   650000.0  699999.0        3  1049050        6.158891          6.161295   2.084399
134  1200.0     14   700000.0  749999.0        1  1044555        5.607527          5.609488   1.905074
135  1200.0     15   750000.0  799999.0        0  1042997        3.399237          3.400210   0.589338
136  1200.0     16   800000.0  849999.0        0  1035572       -2.972613         -2.971616   0.018860
137  1200.0     17   850000.0  899999.0        0  1037599        1.277998          1.276207   0.804621
138  1200.0     18   900000.0  949999.0        0  1014987        3.385274          3.392508   1.723315
139  1200.0     19   950000.0  999999.0        0  1071436        1.805103          1.801209   1.387253
140  1400.0      0        0.0   49999.0        2  1031976        5.383084          5.380752   1.689644
141  1400.0      1    50000.0   99999.0        0  1076908        4.241852          4.238720   1.285391
142  1400.0      2   100000.0  149999.0        0  1057554        4.082717          4.081325   1.889670
143  1400.0      3   150000.0  199999.0        1  1040282        5.451207          5.449823   2.297919
144  1400.0      4   200000.0  249999.0        0  1026899        5.911770          5.913426   1.296887
145  1400.0      5   250000.0  299999.0        2  1030773        6.157990          6.156004   1.728916
146  1400.0      6   300000.0  349999.0        1  1077119        6.186433          6.184986   2.117035
147  1400.0      7   350000.0  399999.0        0  1026491        5.833230          5.832583   1.899341
148  1400.0      8   400000.0  449999.0        0  1007118        5.538304          5.539351   1.874925
149  1400.0      9   450000.0  499999.0        4  1035156        6.177943          6.178712   2.119516
150  1400.0     10   500000.0  549999.0        1  1047705        6.166699          6.167406   1.896748
151  1400.0     11   550000.0  599999.0        2  1063695        6.182912          6.183957   2.092276
152  1400.0     12   600000.0  649999.0        3  1035741        6.164588          6.161864   2.085732
153  1400.0     13   650000.0  699999.0        3  1049050        6.167139          6.170870   2.090168
154  1400.0     14   700000.0  749999.0        1  1044555        5.774947          5.777895   1.944288
155  1400.0     15   750000.0  799999.0        0  1042997        3.587708          3.590937   0.609439
156  1400.0     16   800000.0  849999.0        0  1035572       -2.797927         -2.797016   0.031358
157  1400.0     17   850000.0  899999.0        0  1037599        1.228305          1.226274   0.795053
158  1400.0     18   900000.0  949999.0        0  1014987        1.945263          1.950414   1.348300
159  1400.0     19   950000.0  999999.0        0  1071436        1.973213          1.968973   1.433073
160  1600.0      0        0.0   49999.0        2  1031976        4.819742          4.819014   1.578223
161  1600.0      1    50000.0   99999.0        0  1076908        4.413600          4.413711   1.314439
162  1600.0      2   100000.0  149999.0        0  1057554        4.686079          4.683020   2.044102
163  1600.0      3   150000.0  199999.0        1  1040282        5.310683          5.308299   2.259551
164  1600.0      4   200000.0  249999.0        0  1026899        5.960812          5.965811   1.303414
165  1600.0      5   250000.0  299999.0        2  1030773        6.114997          6.120645   1.722341
166  1600.0      6   300000.0  349999.0        1  1077119        6.155290          6.154927   2.109682
167  1600.0      7   350000.0  399999.0        0  1026491        5.898017          5.899289   1.913092
168  1600.0      8   400000.0  449999.0        0  1007118        5.735138          5.736577   1.918204
169  1600.0      9   450000.0  499999.0        4  1035156        6.163143          6.162432   2.117094
170  1600.0     10   500000.0  549999.0        1  1047705        6.112155          6.110605   1.885568
171  1600.0     11   550000.0  599999.0        2  1063695        6.125139          6.129349   2.080960
172  1600.0     12   600000.0  649999.0        3  1035741        6.118603          6.115513   2.073944
173  1600.0     13   650000.0  699999.0        3  1049050        6.124330          6.126508   2.081627
174  1600.0     14   700000.0  749999.0        1  1044555        5.807834          5.811239   1.951613
175  1600.0     15   750000.0  799999.0        0  1042997        3.321882          3.317480   0.584613
176  1600.0     16   800000.0  849999.0        0  1035572       -0.627393         -0.626732   0.186704
177  1600.0     17   850000.0  899999.0        0  1037599        1.038584          1.035006   0.954308
178  1600.0     18   900000.0  949999.0        0  1014987        3.828828          3.830743   1.858687
179  1600.0     19   950000.0  999999.0        0  1071436        2.549096          2.551570   1.592127
180  1800.0      0        0.0   49999.0        2  1031976        5.227840          5.225905   1.657981
181  1800.0      1    50000.0   99999.0        0  1076908        4.840406          4.840693   1.386173
182  1800.0      2   100000.0  149999.0        0  1057554        4.904961          4.904633   2.100126
183  1800.0      3   150000.0  199999.0        1  1040282        5.434940          5.430704   2.290139
184  1800.0      4   200000.0  249999.0        0  1026899        6.008063          6.009398   1.308447
185  1800.0      5   250000.0  299999.0        2  1030773        6.125329          6.131924   1.723082
186  1800.0      6   300000.0  349999.0        1  1077119        6.174371          6.172569   2.112166
187  1800.0      7   350000.0  399999.0        0  1026491        6.093667          6.092005   1.951823
188  1800.0      8   400000.0  449999.0        0  1007118        6.129105          6.134299   2.000296
189  1800.0      9   450000.0  499999.0        4  1035156        6.199175          6.198449   2.122231
190  1800.0     10   500000.0  549999.0        1  1047705        6.179765          6.175266   1.895460
191  1800.0     11   550000.0  599999.0        2  1063695        6.188724          6.186919   2.090611
192  1800.0     12   600000.0  649999.0        3  1035741        6.191829          6.190323   2.086746
193  1800.0     13   650000.0  699999.0        3  1049050        6.168711          6.170796   2.087973
194  1800.0     14   700000.0  749999.0        1  1044555        5.985552          5.991736   1.986500
195  1800.0     15   750000.0  799999.0        0  1042997        2.691677          2.691026   0.525866
196  1800.0     16   800000.0  849999.0        0  1035572        1.979531          1.979249   0.372595
197  1800.0     17   850000.0  899999.0        0  1037599        1.095436          1.092900   0.965989
198  1800.0     18   900000.0  949999.0        0  1014987        3.693659          3.693705   1.820361
199  1800.0     19   950000.0  999999.0        0  1071436        2.262886          2.266520   1.511632
200  2000.0      0        0.0   49999.0        2  1031976        5.647098          5.645925   1.743047
201  2000.0      1    50000.0   99999.0        0  1076908        5.162238          5.159328   1.443887
202  2000.0      2   100000.0  149999.0        0  1057554        5.007394          5.006189   2.127888
203  2000.0      3   150000.0  199999.0        1  1040282        5.542703          5.541391   2.319803
204  2000.0      4   200000.0  249999.0        0  1026899        5.920270          5.921917   1.294912
205  2000.0      5   250000.0  299999.0        2  1030773        5.780299          5.783895   1.657646
206  2000.0      6   300000.0  349999.0        1  1077119        5.925148          5.922459   2.055339
207  2000.0      7   350000.0  399999.0        0  1026491        5.943268          5.944238   1.922464
208  2000.0      8   400000.0  449999.0        0  1007118        6.100495          6.105869   1.996749
209  2000.0      9   450000.0  499999.0        4  1035156        5.956606          5.954403   2.069769
210  2000.0     10   500000.0  549999.0        1  1047705        6.004842          6.004003   1.863630
211  2000.0     11   550000.0  599999.0        2  1063695        6.032109          6.031088   2.056455
212  2000.0     12   600000.0  649999.0        3  1035741        6.020179          6.021384   2.050652
213  2000.0     13   650000.0  699999.0        3  1049050        5.995335          5.996894   2.052220
214  2000.0     14   700000.0  749999.0        1  1044555        6.024180          6.026345   1.996225
215  2000.0     15   750000.0  799999.0        0  1042997        2.296444          2.303418   0.492140
216  2000.0     16   800000.0  849999.0        0  1035572        1.885620          1.888447   0.366823
217  2000.0     17   850000.0  899999.0        0  1037599        0.468773          0.464261   0.917837
218  2000.0     18   900000.0  949999.0        0  1014987        1.498094          1.500730   1.244486
219  2000.0     19   950000.0  999999.0        0  1071436        0.877622          0.877399   1.379509
220  2200.0      0        0.0   49999.0        2  1031976        5.286009          5.283056   1.670748
221  2200.0      1    50000.0   99999.0        0  1076908        5.304636          5.303913   1.466679
222  2200.0      2   100000.0  149999.0        0  1057554        5.332371          5.328607   2.210027
223  2200.0      3   150000.0  199999.0        1  1040282        5.385955          5.384186   2.277128
224  2200.0      4   200000.0  249999.0        0  1026899        6.083139          6.083292   1.316475
225  2200.0      5   250000.0  299999.0        2  1030773        6.143304          6.144271   1.722482
226  2200.0      6   300000.0  349999.0        1  1077119        6.201164          6.197864   2.115677
227  2200.0      7   350000.0  399999.0        0  1026491        5.843082          5.846913   1.900707
228  2200.0      8   400000.0  449999.0        0  1007118        5.778640          5.783072   1.926510
229  2200.0      9   450000.0  499999.0        4  1035156        6.138940          6.140132   2.110448
230  2200.0     10   500000.0  549999.0        1  1047705        6.089036          6.089375   1.880227
231  2200.0     11   550000.0  599999.0        2  1063695        6.114147          6.115746   2.075288
232  2200.0     12   600000.0  649999.0        3  1035741        6.095168          6.093870   2.066863
233  2200.0     13   650000.0  699999.0        3  1049050        6.098156          6.101846   2.075983
234  2200.0     14   700000.0  749999.0        1  1044555        5.995143          5.995255   1.990791
235  2200.0     15   750000.0  799999.0        0  1042997        2.964926          2.969836   0.551876
236  2200.0     16   800000.0  849999.0        0  1035572        2.986796          2.988968   0.446477
237  2200.0     17   850000.0  899999.0        0  1037599        2.187947          2.186706   1.596262
238  2200.0     18   900000.0  949999.0        0  1014987        2.015033          2.015887   1.381759
239  2200.0     19   950000.0  999999.0        0  1071436        2.291637          2.293678   1.855874
240  2400.0      0        0.0   49999.0        2  1031976        4.587448          4.584656   1.532317
241  2400.0      1    50000.0   99999.0        0  1076908        4.934966          4.932179   1.402962
242  2400.0      2   100000.0  149999.0        0  1057554        5.298559          5.291851   2.202249
243  2400.0      3   150000.0  199999.0        1  1040282        5.394592          5.391734   2.280345
244  2400.0      4   200000.0  249999.0        0  1026899        6.134275          6.139353   1.324064
245  2400.0      5   250000.0  299999.0        2  1030773        6.171791          6.174306   1.726971
246  2400.0      6   300000.0  349999.0        1  1077119        6.175042          6.171684   2.108325
247  2400.0      7   350000.0  399999.0        0  1026491        5.983769          5.983421   1.928259
248  2400.0      8   400000.0  449999.0        0  1007118        5.851503          5.855851   1.941260
249  2400.0      9   450000.0  499999.0        4  1035156        6.187146          6.193209   2.121489
250  2400.0     10   500000.0  549999.0        1  1047705        6.191412          6.191181   1.895403
251  2400.0     11   550000.0  599999.0        2  1063695        6.204826          6.203774   2.090020
252  2400.0     12   600000.0  649999.0        3  1035741        6.197738          6.194429   2.086277
253  2400.0     13   650000.0  699999.0        3  1049050        6.186255          6.191914   2.091204
254  2400.0     14   700000.0  749999.0        1  1044555        6.169485          6.171248   2.023847
255  2400.0     15   750000.0  799999.0        0  1042997        2.722906          2.718063   0.527470
256  2400.0     16   800000.0  849999.0        0  1035572        4.403392          4.411661   0.578390
257  2400.0     17   850000.0  899999.0        0  1037599        2.234411          2.233577   1.680908
258  2400.0     18   900000.0  949999.0        0  1014987        3.181601          3.183829   1.686641
259  2400.0     19   950000.0  999999.0        0  1071436        3.015140          3.015416   2.096084
260  2600.0      0        0.0   49999.0        2  1031976        3.312090          3.308819   1.282640
261  2600.0      1    50000.0   99999.0        0  1076908        4.613358          4.610095   1.347071
262  2600.0      2   100000.0  149999.0        0  1057554        5.236132          5.230661   2.184847
263  2600.0      3   150000.0  199999.0        1  1040282        5.299423          5.297198   2.254660
264  2600.0      4   200000.0  249999.0        0  1026899        6.072921          6.075474   1.316001
265  2600.0      5   250000.0  299999.0        2  1030773        6.130828          6.132322   1.722418
266  2600.0      6   300000.0  349999.0        1  1077119        6.155945          6.157252   2.107486
267  2600.0      7   350000.0  399999.0        0  1026491        5.864353          5.864451   1.904873
268  2600.0      8   400000.0  449999.0        0  1007118        5.832131          5.833186   1.937493
269  2600.0      9   450000.0  499999.0        4  1035156        6.169255          6.169019   2.116392
270  2600.0     10   500000.0  549999.0        1  1047705        6.184654          6.181934   1.895482
271  2600.0     11   550000.0  599999.0        2  1063695        5.059895          5.055467   2.151279
272  2600.0     12   600000.0  649999.0        3  1035741        6.185695          6.183183   2.086638
273  2600.0     13   650000.0  699999.0        3  1049050        6.172963          6.179527   2.090650
274  2600.0     14   700000.0  749999.0        1  1044555        6.155463          6.158330   2.024081
275  2600.0     15   750000.0  799999.0        0  1042997        3.261163          3.261530   0.576725
276  2600.0     16   800000.0  849999.0        0  1035572        4.196142          4.202831   0.563746
277  2600.0     17   850000.0  899999.0        0  1037599        1.127311          1.124270   1.341078
278  2600.0     18   900000.0  949999.0        0  1014987        3.072724          3.077524   1.658749
279  2600.0     19   950000.0  999999.0        0  1071436        4.010665          4.008682   2.431400
280  2800.0      0        0.0   49999.0        2  1031976        4.405668          4.402514   1.497356
281  2800.0      1    50000.0   99999.0        0  1076908        3.275983          3.284529   1.518726
282  2800.0      2   100000.0  149999.0        0  1057554        5.453193          5.453812   2.243706
283  2800.0      3   150000.0  199999.0        1  1040282        5.537374          5.537345   2.320730
284  2800.0      4   200000.0  249999.0        0  1026899        6.059901          6.063957   1.315931
285  2800.0      5   250000.0  299999.0        2  1030773        6.075365          6.077652   1.712052
286  2800.0      6   300000.0  349999.0        1  1077119        6.119339          6.118450   2.098997
287  2800.0      7   350000.0  399999.0        0  1026491        5.799210          5.799194   1.890419
288  2800.0      8   400000.0  449999.0        0  1007118        5.653360          5.658363   1.899558
289  2800.0      9   450000.0  499999.0        4  1035156        6.117011          6.117153   2.105217
290  2800.0     10   500000.0  549999.0        1  1047705        6.118489          6.116743   1.883252
291  2800.0     11   550000.0  599999.0        2  1063695        5.052078          5.047266   2.149435
292  2800.0     12   600000.0  649999.0        3  1035741        6.174424          6.172270   2.083983
293  2800.0     13   650000.0  699999.0        3  1049050        6.164725          6.166988   2.087553
294  2800.0     14   700000.0  749999.0        1  1044555        6.146565          6.151003   2.021867
295  2800.0     15   750000.0  799999.0        0  1042997        2.955229          2.954689   0.549932
296  2800.0     16   800000.0  849999.0        0  1035572       -0.251639         -0.255466   0.704128
297  2800.0     17   850000.0  899999.0        0  1037599        1.652919          1.649146   1.505220
298  2800.0     18   900000.0  949999.0        0  1014987        3.267120          3.273143   1.707475
299  2800.0     19   950000.0  999999.0        0  1071436        4.344072          4.341632   2.540149
300  3000.0      0        0.0   49999.0        2  1031976        4.145181          4.142514   1.445482
301  3000.0      1    50000.0   99999.0        0  1076908        3.553898          3.558219   1.582514
302  3000.0      2   100000.0  149999.0        0  1057554        5.263238          5.260856   2.193448
303  3000.0      3   150000.0  199999.0        1  1040282        5.363113          5.362793   2.273294
304  3000.0      4   200000.0  249999.0        0  1026899        6.096015          6.099333   1.319374
305  3000.0      5   250000.0  299999.0        2  1030773        6.107571          6.111297   1.716647
306  3000.0      6   300000.0  349999.0        1  1077119        6.137183          6.135475   2.101195
307  3000.0      7   350000.0  399999.0        0  1026491        5.403159          5.403565   1.806543
308  3000.0      8   400000.0  449999.0        0  1007118        4.960665          4.964816   1.750041
309  3000.0      9   450000.0  499999.0        4  1035156        6.004918          6.004483   2.078206
310  3000.0     10   500000.0  549999.0        1  1047705        6.110715          6.109964   1.880841
311  3000.0     11   550000.0  599999.0        2  1063695        5.433199          5.432169   2.248095
312  3000.0     12   600000.0  649999.0        3  1035741        6.124480          6.124538   2.072647
313  3000.0     13   650000.0  699999.0        3  1049050        6.039577          6.039250   2.058220
314  3000.0     14   700000.0  749999.0        1  1044555        6.021913          6.024042   1.993378
315  3000.0     15   750000.0  799999.0        0  1042997        4.312826          4.311137   0.668802
316  3000.0     16   800000.0  849999.0        0  1035572       -0.205416         -0.208644   0.714333
317  3000.0     17   850000.0  899999.0        0  1037599        1.680310          1.672482   1.512629
318  3000.0     18   900000.0  949999.0        0  1014987        3.710837          3.713166   1.823331
319  3000.0     19   950000.0  999999.0        0  1071436        4.598520          4.596998   2.625303
320  3200.0      0        0.0   49999.0        2  1031976        3.480798          3.474275   1.313270
321  3200.0      1    50000.0   99999.0        0  1076908        3.035026          3.042470   1.460594
322  3200.0      2   100000.0  149999.0        0  1057554        5.257689          5.256154   2.190174
323  3200.0      3   150000.0  199999.0        1  1040282        5.517763          5.515125   2.311932
324  3200.0      4   200000.0  249999.0        0  1026899        6.060587          6.063202   1.312800
325  3200.0      5   250000.0  299999.0        2  1030773        6.152586          6.153661   1.722576
326  3200.0      6   300000.0  349999.0        1  1077119        6.202985          6.203504   2.114228
327  3200.0      7   350000.0  399999.0        0  1026491        6.111499          6.110763   1.953478
328  3200.0      8   400000.0  449999.0        0  1007118        6.124715          6.127409   1.997624
329  3200.0      9   450000.0  499999.0        4  1035156        6.175743          6.175441   2.116515
330  3200.0     10   500000.0  549999.0        1  1047705        6.175305          6.175629   1.893948
331  3200.0     11   550000.0  599999.0        2  1063695        5.353977          5.351809   2.227262
332  3200.0     12   600000.0  649999.0        3  1035741        6.182931          6.181678   2.085371
333  3200.0     13   650000.0  699999.0        3  1049050        6.175470          6.177162   2.089078
334  3200.0     14   700000.0  749999.0        1  1044555        6.136125          6.139019   2.018109
335  3200.0     15   750000.0  799999.0        0  1042997        3.333447          3.342776   0.582616
336  3200.0     16   800000.0  849999.0        0  1035572       -0.207876         -0.211471   0.713164
337  3200.0     17   850000.0  899999.0        0  1037599        0.426908          0.420071   1.126310
338  3200.0     18   900000.0  949999.0        0  1014987        2.711573          2.717470   1.560447
339  3200.0     19   950000.0  999999.0        0  1071436        4.389617          4.385188   2.554352
340  3400.0      0        0.0   49999.0        2  1031976        3.476913          3.473193   1.312588
341  3400.0      1    50000.0   99999.0        0  1076908        3.359503          3.365831   1.535630
342  3400.0      2   100000.0  149999.0        0  1057554        5.359198          5.356134   2.215599
343  3400.0      3   150000.0  199999.0        1  1040282        5.522520          5.523056   2.313077
344  3400.0      4   200000.0  249999.0        0  1026899        6.144723          6.146879   1.322954
345  3400.0      5   250000.0  299999.0        2  1030773        6.156805          6.156885   1.724309
346  3400.0      6   300000.0  349999.0        1  1077119        6.191593          6.191383   2.113462
347  3400.0      7   350000.0  399999.0        0  1026491        6.110534          6.110129   1.955706
348  3400.0      8   400000.0  449999.0        0  1007118        6.072163          6.071742   1.990229
