       time  n_win  win_start   win_end  n_s_mut  n_n_mut  tajimas_d_site  tajimas_d_branch  diversity
32    100.0     12   600000.0  649999.0        2  1161530        4.957998          4.959209   2.374607
33    100.0     13   650000.0  699999.0        0  1170563        5.924774          5.923085   2.031732
34    100.0     14   700000.0  749999.0        1  1115067        6.046922          6.045150   1.921304
35    100.0     15   750000.0  799999.0        0  1164181        5.974812          5.977972   1.855305
36    100.0     16   800000.0  849999.0        1  1118438        4.416101          4.415274   2.404582
37    100.0     17   850000.0  899999.0        1  1162595        0.686054          0.682157   1.030292
38    100.0     18   900000.0  949999.0        0  1162677        2.579734          2.585610   2.072391
39    100.0     19   950000.0  999999.0        2  1184479        3.041029          3.039272   2.913996
40    200.0      0        0.0   49999.0        1  1161513        3.958513          3.955534   3.059613
41    200.0      1    50000.0   99999.0        0  1155421        3.821999          3.825273   3.264761
42    200.0      2   100000.0  149999.0        1  1143048        3.538042          3.542263   2.851160
43    200.0      3   150000.0  199999.0        0  1153214        5.225857          5.224274   2.153390
44    200.0      4   200000.0  249999.0        2  1171521        3.227439          3.230829   2.098729
45    200.0      5   250000.0  299999.0        2  1161540        4.447945          4.443722   2.427471
46    200.0      6   300000.0  349999.0        2  1130732        4.418674          4.419442   2.401589
47    200.0      7   350000.0  399999.0        1  1110634        3.679043          3.682839   2.192846
48    200.0      8   400000.0  449999.0        1  1157948        3.418718          3.428714   2.567469
49    200.0      9   450000.0  499999.0        0  1148722        3.196628          3.198764   2.345790
50    200.0     10   500000.0  549999.0        2  1192102        4.288592          4.285556   2.539556
51    200.0     11   550000.0  599999.0        1  1163107        4.911359          4.910132   2.494143
52    200.0     12   600000.0  649999.0        2  1161530        4.243089          4.248930   2.420634
53    200.0     13   650000.0  699999.0        0  1170563        4.790630          4.783114   2.059608
54    200.0     14   700000.0  749999.0        1  1115067        6.086042          6.085542   1.931265
55    200.0     15   750000.0  799999.0        0  1164181        6.001444          6.003654   1.861525
56    200.0     16   800000.0  849999.0        1  1118438        3.861556          3.857471   2.423646
57    200.0     17   850000.0  899999.0        1  1162595        0.321068          0.320725   1.003659
58    200.0     18   900000.0  949999.0        0  1162677        2.109669          2.114972   1.913989
59    200.0     19   950000.0  999999.0        2  1184479        2.720309          2.718116   2.774920
60    300.0      0        0.0   49999.0        1  1161513        3.213212          3.208730   2.932767
61    300.0      1    50000.0   99999.0        0  1155421        3.313853          3.317202   3.028694
62    300.0      2   100000.0  149999.0        1  1143048        3.313812          3.314724   2.756746
63    300.0      3   150000.0  199999.0        0  1153214        5.311640          5.310737   2.147821
64    300.0      4   200000.0  249999.0        2  1171521        4.047851          4.047458   2.090973
65    300.0      5   250000.0  299999.0        2  1161540        4.238725          4.233575   2.412819
66    300.0      6   300000.0  349999.0        2  1130732        3.518260          3.515406   2.448796
67    300.0      7   350000.0  399999.0        1  1110634        3.625399          3.628630   2.219556
68    300.0      8   400000.0  449999.0        1  1157948        3.397505          3.407293   2.557805
69    300.0      9   450000.0  499999.0        0  1148722        3.282914          3.284561   2.375740
70    300.0     10   500000.0  549999.0        2  1192102        4.279868          4.277351   2.535211
71    300.0     11   550000.0  599999.0        1  1163107        4.819871          4.819417   2.465110
72    300.0     12   600000.0  649999.0        2  1161530        4.310004          4.315224   2.440521
73    300.0     13   650000.0  699999.0        0  1170563        3.300519          3.284529   2.097909
74    300.0     14   700000.0  749999.0        1  1115067        5.353993          5.353605   1.934608
75    300.0     15   750000.0  799999.0        0  1164181        6.048001          6.046124   1.869696
76    300.0     16   800000.0  849999.0        1  1118438        3.828633          3.822840   2.467591
77    300.0     17   850000.0  899999.0        1  1162595        0.755607          0.751457   1.225967
78    300.0     18   900000.0  949999.0        0  1162677        2.492695          2.496083   2.091738
79    300.0     19   950000.0  999999.0        2  1184479        3.072507          3.071700   2.937313
80    400.0      0        0.0   49999.0        1  1161513        3.416107          3.409739   2.961177
81    400.0      1    50000.0   99999.0        0  1155421        3.327508          3.331950   3.035084
82    400.0      2   100000.0  149999.0        1  1143048        3.247352          3.247418   2.728555
83    400.0      3   150000.0  199999.0        0  1153214        5.205732          5.206127   2.149077
84    400.0      4   200000.0  249999.0        2  1171521        2.546142          2.545896   2.156489
85    400.0      5   250000.0  299999.0        2  1161540        3.829017          3.822551   2.281715
86    400.0      6   300000.0  349999.0        2  1130732        3.407376          3.406146   2.409662
87    400.0      7   350000.0  399999.0        1  1110634        3.555404          3.559772   2.198028
88    400.0      8   400000.0  449999.0        1  1157948        3.375898          3.381939   2.550107
89    400.0      9   450000.0  499999.0        0  1148722        3.418202          3.418474   2.425606
90    400.0     10   500000.0  549999.0        2  1192102        4.213529          4.216086   2.514331
91    400.0     11   550000.0  599999.0        1  1163107        3.934312          3.931668   2.194891
92    400.0     12   600000.0  649999.0        2  1161530        3.944358          3.945852   2.323470
93    400.0     13   650000.0  699999.0        0  1170563        2.531065          2.517102   1.853099
94    400.0     14   700000.0  749999.0        1  1115067        4.985203          4.983850   1.854110
95    400.0     15   750000.0  799999.0        0  1164181        6.043180          6.043467   1.871664
96    400.0     16   800000.0  849999.0        1  1118438        3.437908          3.433460   2.557238
97    400.0     17   850000.0  899999.0        1  1162595        0.824407          0.823700   1.315941
98    400.0     18   900000.0  949999.0        0  1162677        2.526972          2.528505   2.221783
99    400.0     19   950000.0  999999.0        2  1184479        2.971740          2.971099   2.934287
100   500.0      0        0.0   49999.0        1  1161513        3.032994          3.030078   2.850956
101   500.0      1    50000.0   99999.0        0  1155421        3.233524          3.236700   2.991603
102   500.0      2   100000.0  149999.0        1  1143048        3.800089          3.801163   2.723711
103   500.0      3   150000.0  199999.0        0  1153214        5.710929          5.715420   2.114511
104   500.0      4   200000.0  249999.0        2  1171521        3.166920          3.166824   2.388943
105   500.0      5   250000.0  299999.0        2  1161540        4.192696          4.190086   2.400931
106   500.0      6   300000.0  349999.0        2  1130732        3.622518          3.622288   2.530465
107   500.0      7   350000.0  399999.0        1  1110634        2.826881          2.827348   2.286353
108   500.0      8   400000.0  449999.0        1  1157948        3.408624          3.410799   2.749984
109   500.0      9   450000.0  499999.0        0  1148722        3.886930          3.887460   2.596630
110   500.0     10   500000.0  549999.0        2  1192102        4.734887          4.733478   2.689874
111   500.0     11   550000.0  599999.0        1  1163107        4.855600          4.853030   2.477363
112   500.0     12   600000.0  649999.0        2  1161530        4.450589          4.455018   2.488206
113   500.0     13   650000.0  699999.0        0  1170563        3.229372          3.214840   2.189734
114   500.0     14   700000.0  749999.0        1  1115067        5.437526          5.438288   1.955567
115   500.0     15   750000.0  799999.0        0  1164181        6.007511          6.006693   1.864732
116   500.0     16   800000.0  849999.0        1  1118438        3.240312          3.233950   2.630196
117   500.0     17   850000.0  899999.0        1  1162595        1.737442          1.737730   1.651895
118   500.0     18   900000.0  949999.0        0  1162677        3.044269          3.047073   2.420976
119   500.0     19   950000.0  999999.0        2  1184479        3.318310          3.316899   3.097626
120   600.0      0        0.0   49999.0        1  1161513        3.150352          3.148346   2.903307
121   600.0      1    50000.0   99999.0        0  1155421        3.073773          3.076328   2.917358
122   600.0      2   100000.0  149999.0        1  1143048        3.405751          3.403988   2.795268
123   600.0      3   150000.0  199999.0        0  1153214        3.895940          3.899561   2.174686
124   600.0      4   200000.0  249999.0        2  1171521        3.697287          3.696996   2.586975
125   600.0      5   250000.0  299999.0        2  1161540        4.021796          4.017549   2.345733
126   600.0      6   300000.0  349999.0        2  1130732        3.353712          3.353227   2.432174
127   600.0      7   350000.0  399999.0        1  1110634        2.714767          2.714392   2.266042
128   600.0      8   400000.0  449999.0        1  1157948        3.394104          3.393947   2.743556
129   600.0      9   450000.0  499999.0        0  1148722        3.887394          3.890135   2.597444
130   600.0     10   500000.0  549999.0        2  1192102        4.652595          4.652924   2.662319
131   600.0     11   550000.0  599999.0        1  1163107        4.585433          4.581333   2.394382
132   600.0     12   600000.0  649999.0        2  1161530        4.497358          4.501495   2.503281
133   600.0     13   650000.0  699999.0        0  1170563        3.371531          3.359682   2.238738
134   600.0     14   700000.0  749999.0        1  1115067        4.843204          4.846885   1.958725
135   600.0     15   750000.0  799999.0        0  1164181        5.317280          5.326112   1.871918
136   600.0     16   800000.0  849999.0        1  1118438        3.363979          3.357630   2.714712
137   600.0     17   850000.0  899999.0        1  1162595        2.416845          2.416878   1.878526
138   600.0     18   900000.0  949999.0        0  1162677        3.238621          3.237707   2.586794
139   600.0     19   950000.0  999999.0        2  1184479        3.678657          3.674655   3.269586
140   700.0      0        0.0   49999.0        1  1161513        3.153993          3.150799   2.952593
141   700.0      1    50000.0   99999.0        0  1155421        3.019106          3.023045   2.892509
142   700.0      2   100000.0  149999.0        1  1143048        3.415724          3.414442   2.799515
143   700.0      3   150000.0  199999.0        0  1153214        3.804643          3.809621   2.257002
144   700.0      4   200000.0  249999.0        2  1171521        3.435635          3.430405   2.801176
145   700.0      5   250000.0  299999.0        2  1161540        2.251046          2.241137   2.193408
146   700.0      6   300000.0  349999.0        2  1130732        2.855799          2.858114   2.381959
147   700.0      7   350000.0  399999.0        1  1110634        2.236860          2.235232   2.161451
148   700.0      8   400000.0  449999.0        1  1157948        2.859876          2.859233   2.522376
149   700.0      9   450000.0  499999.0        0  1148722        3.421913          3.427401   2.426924
150   700.0     10   500000.0  549999.0        2  1192102        3.184587          3.181584   2.603408
151   700.0     11   550000.0  599999.0        1  1163107        3.981967          3.981797   2.416074
152   700.0     12   600000.0  649999.0        2  1161530        4.447322          4.453608   2.487084
153   700.0     13   650000.0  699999.0        0  1170563        3.694175          3.682478   2.347030
154   700.0     14   700000.0  749999.0        1  1115067        5.027645          5.028713   2.001173
155   700.0     15   750000.0  799999.0        0  1164181        4.653568          4.658272   1.899572
156   700.0     16   800000.0  849999.0        1  1118438        3.553357          3.547983   2.790444
157   700.0     17   850000.0  899999.0        1  1162595        2.780046          2.778628   1.998056
158   700.0     18   900000.0  949999.0        0  1162677        3.149040          3.147626   2.549457
159   700.0     19   950000.0  999999.0        2  1184479        3.440896          3.439079   3.156315
160   800.0      0        0.0   49999.0        1  1161513        2.776874          2.772788   2.777367
161   800.0      1    50000.0   99999.0        0  1155421        2.636044          2.637472   2.714546
162   800.0      2   100000.0  149999.0        1  1143048        2.809500          2.811918   2.544036
163   800.0      3   150000.0  199999.0        0  1153214        3.304675          3.309110   2.157854
164   800.0      4   200000.0  249999.0        2  1171521        3.542545          3.535393   2.844895
165   800.0      5   250000.0  299999.0        2  1161540        2.311203          2.302510   2.217030
166   800.0      6   300000.0  349999.0        2  1130732        2.908354          2.910530   2.401629
167   800.0      7   350000.0  399999.0        1  1110634        2.227474          2.223732   2.197451
168   800.0      8   400000.0  449999.0        1  1157948        3.296700          3.296617   2.760200
169   800.0      9   450000.0  499999.0        0  1148722        3.905536          3.912064   2.605427
170   800.0     10   500000.0  549999.0        2  1192102        3.464278          3.463990   2.718964
171   800.0     11   550000.0  599999.0        1  1163107        3.729131          3.721657   2.441821
172   800.0     12   600000.0  649999.0        2  1161530        4.444809          4.450548   2.487346
173   800.0     13   650000.0  699999.0        0  1170563        3.148197          3.132756   2.349519
174   800.0     14   700000.0  749999.0        1  1115067        4.153658          4.149370   1.961592
175   800.0     15   750000.0  799999.0        0  1164181        2.157095          2.161084   1.828919
176   800.0     16   800000.0  849999.0        1  1118438        3.221933          3.215183   2.795237
177   800.0     17   850000.0  899999.0        1  1162595        2.743496          2.740204   1.987181
178   800.0     18   900000.0  949999.0        0  1162677        3.234448          3.232659   2.583962
179   800.0     19   950000.0  999999.0        2  1184479        3.416525          3.412842   3.144241
180   900.0      0        0.0   49999.0        1  1161513        2.808308          2.804749   2.859451
181   900.0      1    50000.0   99999.0        0  1155421        2.893207          2.897872   2.834218
182   900.0      2   100000.0  149999.0        1  1143048        3.191555          3.186012   2.778395
183   900.0      3   150000.0  199999.0        0  1153214        3.724568          3.725931   2.350606
184   900.0      4   200000.0  249999.0        2  1171521        3.482586          3.477280   2.819511
185   900.0      5   250000.0  299999.0        2  1161540        2.692516          2.684651   2.369383
186   900.0      6   300000.0  349999.0        2  1130732        3.128287          3.129859   2.487108
187   900.0      7   350000.0  399999.0        1  1110634        2.734317          2.732981   2.401797
188   900.0      8   400000.0  449999.0        1  1157948        3.112145          3.113221   2.851278
189   900.0      9   450000.0  499999.0        0  1148722        3.646453          3.645955   2.645028
190   900.0     10   500000.0  549999.0        2  1192102        3.924867          3.922209   2.905596
191   900.0     11   550000.0  599999.0        1  1163107        4.734693          4.735226   2.669131
192   900.0     12   600000.0  649999.0        2  1161530        4.608008          4.612670   2.539174
193   900.0     13   650000.0  699999.0        0  1170563        3.477239          3.463389   2.469734
194   900.0     14   700000.0  749999.0        1  1115067        4.616019          4.614004   2.083776
195   900.0     15   750000.0  799999.0        0  1164181        2.656762          2.663566   1.998206
196   900.0     16   800000.0  849999.0        1  1118438        3.302555          3.298071   2.829529
197   900.0     17   850000.0  899999.0        1  1162595        2.986749          2.985799   2.067285
198   900.0     18   900000.0  949999.0        0  1162677        2.839931          2.838166   2.622995
199   900.0     19   950000.0  999999.0        2  1184479        3.088138          3.084713   3.185580
200  1000.0      0        0.0   49999.0        1  1161513        2.807690          2.804114   2.950828
201  1000.0      1    50000.0   99999.0        0  1155421        2.646533          2.650919   2.734011
202  1000.0      2   100000.0  149999.0        1  1143048        2.877495          2.874472   2.799423
203  1000.0      3   150000.0  199999.0        0  1153214        3.549141          3.552948   2.545485
204  1000.0      4   200000.0  249999.0        2  1171521        3.612287          3.609792   2.871838
205  1000.0      5   250000.0  299999.0        2  1161540        2.546483          2.539176   2.309114
206  1000.0      6   300000.0  349999.0        2  1130732        3.028502          3.030867   2.446642
207  1000.0      7   350000.0  399999.0        1  1110634        2.434930          2.432046   2.279861
208  1000.0      8   400000.0  449999.0        1  1157948        3.003905          3.001777   2.872918
209  1000.0      9   450000.0  499999.0        0  1148722        3.318475          3.318308   2.704741
210  1000.0     10   500000.0  549999.0        2  1192102        4.171164          4.169399   3.004670
211  1000.0     11   550000.0  599999.0        1  1163107        4.349410          4.343551   2.659491
212  1000.0     12   600000.0  649999.0        2  1161530        4.374674          4.379151   2.463728
213  1000.0     13   650000.0  699999.0        0  1170563        3.360774          3.345872   2.427380
214  1000.0     14   700000.0  749999.0        1  1115067        3.913851          3.906526   2.042445
215  1000.0     15   750000.0  799999.0        0  1164181        2.469571          2.475498   1.933341
216  1000.0     16   800000.0  849999.0        1  1118438        3.288827          3.283597   2.822091
217  1000.0     17   850000.0  899999.0        1  1162595        2.730926          2.728784   1.980787
218  1000.0     18   900000.0  949999.0        0  1162677        2.814611          2.813187   2.623106
219  1000.0     19   950000.0  999999.0        2  1184479        2.961587          2.957239   3.120548
220  1100.0      0        0.0   49999.0        1  1161513        2.838506          2.838447   3.022833
221  1100.0      1    50000.0   99999.0        0  1155421        2.938150          2.945419   3.125023
222  1100.0      2   100000.0  149999.0        1  1143048        2.979106          2.980128   3.003973
223  1100.0      3   150000.0  199999.0        0  1153214        3.404135          3.404968   2.709225
224  1100.0      4   200000.0  249999.0        2  1171521        3.618488          3.617541   3.024630
225  1100.0      5   250000.0  299999.0        2  1161540        2.612652          2.605795   2.651341
226  1100.0      6   300000.0  349999.0        2  1130732        3.413218          3.416526   2.700685
227  1100.0      7   350000.0  399999.0        1  1110634        3.346711          3.345180   2.647084
228  1100.0      8   400000.0  449999.0        1  1157948        3.452994          3.452965   3.081667
229  1100.0      9   450000.0  499999.0        0  1148722        3.700046          3.697060   2.863181
230  1100.0     10   500000.0  549999.0        2  1192102        4.345130          4.343514   3.076062
231  1100.0     11   550000.0  599999.0        1  1163107        4.484129          4.477580   2.707107
232  1100.0     12   600000.0  649999.0        2  1161530        4.079007          4.082978   2.368104
233  1100.0     13   650000.0  699999.0        0  1170563        3.212705          3.198093   2.372704
234  1100.0     14   700000.0  749999.0        1  1115067        3.151041          3.143694   2.045490
235  1100.0     15   750000.0  799999.0        0  1164181        2.890468          2.900505   2.184598
236  1100.0     16   800000.0  849999.0        1  1118438        3.449394          3.444858   2.892097
237  1100.0     17   850000.0  899999.0        1  1162595        3.064205          3.058924   2.083497
238  1100.0     18   900000.0  949999.0        0  1162677        2.053508          2.052449   2.435918
239  1100.0     19   950000.0  999999.0        2  1184479        2.416541          2.409804   3.020635
240  1200.0      0        0.0   49999.0        1  1161513        2.646746          2.645200   3.011501
241  1200.0      1    50000.0   99999.0        0  1155421        2.557699          2.565684   2.932838
242  1200.0      2   100000.0  149999.0        1  1143048        2.825772          2.825258   2.820124
243  1200.0      3   150000.0  199999.0        0  1153214        3.052764          3.053368   2.565938
244  1200.0      4   200000.0  249999.0        2  1171521        3.395213          3.393621   2.926342
245  1200.0      5   250000.0  299999.0        2  1161540        2.479099          2.473909   2.591187
246  1200.0      6   300000.0  349999.0        2  1130732        3.151715          3.155479   2.594294
247  1200.0      7   350000.0  399999.0        1  1110634        3.175970          3.175428   2.578922
248  1200.0      8   400000.0  449999.0        1  1157948        2.778594          2.782187   3.111526
249  1200.0      9   450000.0  499999.0        0  1148722        3.007354          3.002431   2.861864
250  1200.0     10   500000.0  549999.0        2  1192102        4.376059          4.374729   3.088035
251  1200.0     11   550000.0  599999.0        1  1163107        4.602043          4.596149   2.747193
252  1200.0     12   600000.0  649999.0        2  1161530        4.329529          4.331057   2.448293
253  1200.0     13   650000.0  699999.0        0  1170563        3.951471          3.941250   2.433988
254  1200.0     14   700000.0  749999.0        1  1115067        4.050853          4.045581   2.081659
255  1200.0     15   750000.0  799999.0        0  1164181        2.513639          2.522740   2.279146
256  1200.0     16   800000.0  849999.0        1  1118438        3.563155          3.558344   2.974096
257  1200.0     17   850000.0  899999.0        1  1162595        3.472421          3.468635   2.226731
258  1200.0     18   900000.0  949999.0        0  1162677        2.209547          2.207759   2.508122
259  1200.0     19   950000.0  999999.0        2  1184479        2.545202          2.539787   3.088771
260  1300.0      0        0.0   49999.0        1  1161513        2.419681          2.419686   2.989459
261  1300.0      1    50000.0   99999.0        0  1155421        2.420058          2.427573   2.862857
262  1300.0      2   100000.0  149999.0        1  1143048        2.721641          2.723615   2.880124
263  1300.0      3   150000.0  199999.0        0  1153214        2.610230          2.610727   2.384922
264  1300.0      4   200000.0  249999.0        2  1171521        3.363871          3.362299   2.967852
265  1300.0      5   250000.0  299999.0        2  1161540        2.976916          2.972761   2.816096
266  1300.0      6   300000.0  349999.0        2  1130732        3.497174          3.500117   2.734729
267  1300.0      7   350000.0  399999.0        1  1110634        3.358902          3.358845   2.651487
268  1300.0      8   400000.0  449999.0        1  1157948        2.732546          2.737264   3.086655
269  1300.0      9   450000.0  499999.0        0  1148722        1.977259          1.972138   2.491391
270  1300.0     10   500000.0  549999.0        2  1192102        3.098139          3.097025   2.888602
271  1300.0     11   550000.0  599999.0        1  1163107        3.543074          3.540952   2.554160
272  1300.0     12   600000.0  649999.0        2  1161530        3.634862          3.647964   2.498939
273  1300.0     13   650000.0  699999.0        0  1170563        2.730883          2.717016   2.456283
274  1300.0     14   700000.0  749999.0        1  1115067        1.885424          1.881270   2.267366
275  1300.0     15   750000.0  799999.0        0  1164181        2.541300          2.547723   2.457283
276  1300.0     16   800000.0  849999.0        1  1118438        3.660970          3.656814   3.016644
277  1300.0     17   850000.0  899999.0        1  1162595        3.646539          3.643417   2.284563
278  1300.0     18   900000.0  949999.0        0  1162677        2.814789          2.812383   2.787073
279  1300.0     19   950000.0  999999.0        2  1184479        2.506435          2.502071   3.068414
280  1400.0      0        0.0   49999.0        1  1161513        2.821081          2.817983   3.038135
281  1400.0      1    50000.0   99999.0        0  1155421        2.467332          2.475836   2.886126
282  1400.0      2   100000.0  149999.0        1  1143048        2.786672          2.787138   2.910555
283  1400.0      3   150000.0  199999.0        0  1153214        3.363993          3.366286   2.475510
284  1400.0      4   200000.0  249999.0        2  1171521        3.562614          3.561781   2.929136
285  1400.0      5   250000.0  299999.0        2  1161540        2.983759          2.979618   2.899832
286  1400.0      6   300000.0  349999.0        2  1130732        3.012100          3.015355   2.854309
287  1400.0      7   350000.0  399999.0        1  1110634        3.311410          3.309874   2.742802
288  1400.0      8   400000.0  449999.0        1  1157948        2.674947          2.679154   3.015868
289  1400.0      9   450000.0  499999.0        0  1148722        2.105033          2.102777   2.307775
290  1400.0     10   500000.0  549999.0        2  1192102        2.725192          2.724932   2.741549
291  1400.0     11   550000.0  599999.0        1  1163107        2.554731          2.547818   2.557215
292  1400.0     12   600000.0  649999.0        2  1161530        2.533709          2.544235   2.497911
293  1400.0     13   650000.0  699999.0        0  1170563        3.201191          3.189857   2.650753
294  1400.0     14   700000.0  749999.0        1  1115067        2.473027          2.470651   2.395553
295  1400.0     15   750000.0  799999.0        0  1164181        3.198924          3.203801   2.733669
296  1400.0     16   800000.0  849999.0        1  1118438        3.673202          3.669937   3.019406
297  1400.0     17   850000.0  899999.0        1  1162595        3.392787          3.387143   2.199306
298  1400.0     18   900000.0  949999.0        0  1162677        2.589050          2.586115   2.681940
299  1400.0     19   950000.0  999999.0        2  1184479        2.469196          2.464110   3.047261
300  1500.0      0        0.0   49999.0        1  1161513        2.672283          2.671988   3.177150
301  1500.0      1    50000.0   99999.0        0  1155421        2.433531          2.441133   2.868496
302  1500.0      2   100000.0  149999.0        1  1143048        2.821226          2.824476   2.926630
303  1500.0      3   150000.0  199999.0        0  1153214        3.013868          3.014596   2.548627
304  1500.0      4   200000.0  249999.0        2  1171521        3.526267          3.524392   3.060109
305  1500.0      5   250000.0  299999.0        2  1161540        3.363697          3.359104   2.990235
306  1500.0      6   300000.0  349999.0        2  1130732        3.436245          3.437669   2.875532
307  1500.0      7   350000.0  399999.0        1  1110634        3.016375          3.016094   2.716151
308  1500.0      8   400000.0  449999.0        1  1157948        2.762209          2.765187   3.189699
309  1500.0      9   450000.0  499999.0        0  1148722        2.115108          2.109819   2.517722
310  1500.0     10   500000.0  549999.0        2  1192102        3.607489          3.607070   2.810108
311  1500.0     11   550000.0  599999.0        1  1163107        2.853346          2.853571   2.656566
312  1500.0     12   600000.0  649999.0        2  1161530        4.029219          4.028533   2.479333
313  1500.0     13   650000.0  699999.0        0  1170563        3.627216          3.617750   2.735877
314  1500.0     14   700000.0  749999.0        1  1115067        3.297909          3.292985   2.596895
315  1500.0     15   750000.0  799999.0        0  1164181        3.559195          3.564665   2.821319
316  1500.0     16   800000.0  849999.0        1  1118438        3.426649          3.422892   3.078854
317  1500.0     17   850000.0  899999.0        1  1162595        2.820609          2.823682   2.382495
318  1500.0     18   900000.0  949999.0        0  1162677        2.701679          2.698975   2.931753
319  1500.0     19   950000.0  999999.0        2  1184479        2.588679          2.584225   3.160161
320  1600.0      0        0.0   49999.0        1  1161513        2.199682          2.199330   3.028848
321  1600.0      1    50000.0   99999.0        0  1155421        2.433315          2.440001   2.868058
322  1600.0      2   100000.0  149999.0        1  1143048        2.479290          2.477440   2.922028
323  1600.0      3   150000.0  199999.0        0  1153214        2.714387          2.713869   2.566028
324  1600.0      4   200000.0  249999.0        2  1171521        3.486930          3.483744   3.090135
325  1600.0      5   250000.0  299999.0        2  1161540        3.102759          3.096584   2.954181
326  1600.0      6   300000.0  349999.0        2  1130732        3.209495          3.211012   2.942845
327  1600.0      7   350000.0  399999.0        1  1110634        3.207750          3.205744   2.798619
328  1600.0      8   400000.0  449999.0        1  1157948        2.892722          2.897481   3.259756
329  1600.0      9   450000.0  499999.0        0  1148722        2.109569          2.105699   2.552717
330  1600.0     10   500000.0  549999.0        2  1192102        2.749653          2.749884   2.800641
331  1600.0     11   550000.0  599999.0        1  1163107        2.702492          2.696489   2.807097
332  1600.0     12   600000.0  649999.0        2  1161530        2.664979          2.670737   2.680316
333  1600.0     13   650000.0  699999.0        0  1170563        3.536005          3.526510   2.788058
334  1600.0     14   700000.0  749999.0        1  1115067        2.494204          2.492477   2.661342
335  1600.0     15   750000.0  799999.0        0  1164181        3.013494          3.016982   2.922844
336  1600.0     16   800000.0  849999.0        1  1118438        3.507420          3.504865   3.116656
337  1600.0     17   850000.0  899999.0        1  1162595        2.674251          2.675135   2.415729
338  1600.0     18   900000.0  949999.0        0  1162677        2.547504          2.545216   2.888365
339  1600.0     19   950000.0  999999.0        2  1184479        2.602450          2.597365   3.010243
340  1700.0      0        0.0   49999.0        1  1161513        2.484886          2.485983   3.188044
341  1700.0      1    50000.0   99999.0        0  1155421        2.599754          2.606276   2.952721
342  1700.0      2   100000.0  149999.0        1  1143048        2.769115          2.766118   3.070557
343  1700.0      3   150000.0  199999.0        0  1153214        2.851828          2.854078   2.799342
344  1700.0      4   200000.0  249999.0        2  1171521        3.425292          3.420513   3.218052
345  1700.0      5   250000.0  299999.0        2  1161540        2.947229          2.944647   2.954508
346  1700.0      6   300000.0  349999.0        2  1130732        3.279856          3.280598   2.976658
347  1700.0      7   350000.0  399999.0        1  1110634        2.890580          2.886956   2.850102
348  1700.0      8   400000.0  449999.0        1  1157948        2.689595          2.694054   3.228583
349  1700.0      9   450000.0  499999.0        0  1148722        2.215180          2.212669   2.604310
350  1700.0     10   500000.0  549999.0        2  1192102        2.820798          2.821274   2.835116
351  1700.0     11   550000.0  599999.0        1  1163107        2.603366          2.600050   2.815945
